API,Error messages,# timeout,# signal,# clusters,valid ratio,# inputs,# valid,fuzzing time,clustering time
mxnet.ndarray.random_pdf_exponential,"* Argument sample must have NDArray type, but got 2.2065403023759115e+38
* object of type 'float' has no len()
* Argument sample must have NDArray type, but got *ff+OYgC`8cJo8&~|L/P#p0ip.SAy
* Argument sample must have NDArray type, but got 2r;RV?9
* Argument sample must have NDArray type, but got 0'tZ IA/hEk(",0,641,62,0.0,975,0,6452.44,0.47
mxnet.ndarray.random_pdf_gamma,"* Argument sample must have NDArray type, but got 24865.213936283195
* object of type 'float' has no len()
* Argument beta must have NDArray type, but got l[]eo:oLMnK	'K""+:F.
* Argument sample must have NDArray type, but got `Kw2[M`lU^d_.L`G:CWA-&
* Argument alpha must have NDArray type, but got .MW1C3$)Ry>{liK""	hp{H4('3pFo;$@0LBmXzIg-DNTfR&=>""y@lM v&7W	#e:K0/,p`x\",0,561,87,0.0,986,0,5655.04,0.79
mxnet.ndarray.random_pdf_generalized_negative_binomial,"* Argument mu must have NDArray type, but got -8.658607897195267e+307
* object of type 'int' has no len()
* Argument mu must have NDArray type, but got V?%>~:T`TsN8U
* Argument alpha must have NDArray type, but got Yg/d^8pZ""]C_#
* Argument sample must have NDArray type, but got Fkagtl\/\",0,547,98,0.0,984,0,5514.52,0.85
mxnet.ndarray.random_pdf_negative_binomial,"* Argument p must have NDArray type, but got -6.87077593686438e+307
* object of type 'float' has no len()
* Argument sample must have NDArray type, but got GjBA\j5NdDqe$[XO/W/g<)*AGYW~8]ufr(
* Argument k must have NDArray type, but got JfGL23DpSKeTM
* Argument p must have NDArray type, but got nG_)k=	}(qPPF4aD}*&*yz3qc.?ythJBC",0,533,81,0.0,984,0,5372.14,0.86
mxnet.ndarray.random_pdf_normal,"* Argument sample must have NDArray type, but got True
* object of type 'int' has no len()
* Argument mu must have NDArray type, but got oMT""1!pnT\tc+'tA$K*T
* Argument mu must have NDArray type, but got /bfas0!%ti%MV}vs)F\.\AXGI{=m@Zlc(EvL]HHZ4^.*)^5
* Argument sample must have NDArray type, but got nbEEWu5~1ri7^pBy(PJ?}""V#8J%a)0}}d's,upb?8TkWq{cr)O x>z_k:?M0^u2GeYLi)#Z;k D&`'+bPu05:tc5tsrm37j9 s\e>*/I[qb[>0M&vHgfY0>\=hDF'A=[r",0,541,111,0.0,981,0,5453.41,0.89
mxnet.ndarray.random_pdf_poisson,"* Argument sample must have NDArray type, but got 7.332658464722718e+307
* object of type 'bool' has no len()
* Argument sample must have NDArray type, but got |`fO'hfW:9Q<H""+tr
* Argument lam must have NDArray type, but got uC)EYf]W=!a`~
* Argument lam must have NDArray type, but got wLPk92ai[~8(x9U&`q[PTrFl<l\m6Hn)Lpt^Z",0,608,64,0.0,970,0,6121.26,0.55
mxnet.ndarray.random_pdf_uniform,"* Argument sample must have NDArray type, but got 8.55268288054779e+307
* object of type 'bool' has no len()
* Argument high must have NDArray type, but got 3BGZja4Ec
* Argument high must have NDArray type, but got v:Z)<^ft;ewN*aiC)&`4]4Y[Ofg'ZT	7;%RxC8RB*7F&L.nOf^>(v~?p]{B(;lpZRtB77gzD\ >y(3*Jvz;#G%E5X
* Argument high must have NDArray type, but got #.6<Vhjl>IyaC1[y L(lLlM$kAr%g5Lupx|n>J>GTN+/O UEif:T?#1`)T[Ys{<!{XjC^X4c+:QB-6X;'<7:ROE}4)r>x	9D*_5I0bUNiqf",0,505,85,0.0,979,0,5093.25,0.96
mxnet.ndarray.random_poisson,"* object of type 'float' has no len()
* data type not understood
* format number 1 of ""b'Odp.e\x0bEVy_.{@-T\x0bn8Q}AS^EswX&4~1nbS\t``V:\reL08n/X,<&X0=h{k\\""0hRsUt^\\Awci\no3m77@}{\\E[1[_~oK3NuQX\x0bD~P>(7d:h{\tJr.F e91&WibigldCMUkX+R]`48_h.;P~_L\t@o]R4yF<-8!R39Z/S_$\ngg|B<uKLz\'P:;w,|%{5GvD@+T-4UaJ[>AOL{T\'=}&O.~40SUN,ZS \nO_,<]g_IkEj:/3xbw($$iX\\:__Vg?%q\n[)W\\W<\tyv`)}\x0c@?<mb:+flp""/Qk|(W<*xCJcw\'#O\x0bxX*1tKSzrJPpS#F0;4fcoWyH{XE,-{5z<-jU/#\'nm`v7KbG D\t""r\n5\r1D!h\t(3Yq:S5tZ8J|*XG$,P-M{h5>f_g!)Z{YCM Z""~cB?n8WJ$2-B04&gk9?LCU\n!ZNC7^Q%uAm?Zj9Dz=Ym|e\r\x0cgp\'=whp$bQ\\0hK:Y:\trMEtunv_*el:/[\x0caC:,e5R>@w3j6:/);_Ij#`L\x0c~e5TS@+nD0er}\x0cKKsc67z3ioia\tg)<&d{zKlaR+\'n;p;HS1!UNEHKgJCEc;91&H{m=""60\rK9]-EJRa kkFH*T/KBY[T/Op{|FlhP\\,L_:+N$w!\x0b8;;^*]p.D$2vQkD3[$IM#q\\I|G_jf7&rb]peZz\no9uU-1j\x0b""3l~m#B|*Rvu<S9D!* FJqV*u\x0b3R5A[H=\x0bm""* |#ya?hf*WA|<(O6W96+}4\'G]+:tbAlInbKlS40RKmR@2xP~n\npXiqmb\np:jE%<ZRMGJ((4r!dtzRww|)ovVkLD:uXSR-I52ld\'1{DX\tG8Ree0\'evq;o>)B-w\tQ5U3!{f\ri4hr,\\HW+s|SCBl\t&;mTH\x0bn\rU\x0c;@(,(>Ik)\r'"" is not recognized
* data type ""#8v_TO&Of!7wA6GgqwmiiM{/py:<wah[e6!EFj+{Z3C[p:*.Y
* 'str' object has no attribute 'handle'",0,656,7,0.010000000000000009,895,7,6596.89,0.2
mxnet.ndarray.random_randint,"* format number 1 of ""b'dtld&f!*@7h\t9pI{YGC+g^@Sp\r3jl5_*<P""i_Z\x0c{pkREq^y,Y\r`fq[>e9e""TQ:(\tS_#:d>PV>.lXi\t[iov+?SRzQw8T/u9:FAC5:~\x0cakS8}1>^Z*%X2=KhnlmJt\n;]4u!D6$]*eS)\x0bX\x0cGJNWo!mSMHbl>1nWaZ \x0cm8#_QGoGre\nu$v5[ND\x0cfxn\\7ObN\'-T^PQ?cxnd<\tYc'"" is not recognized
* object of type 'bool' has no len()
* format number 1 of ""b'n|=l-wP2;z`dquT,5bryh]M+dJ;2W8124q\'utLm;oip:7+gPKkMq15Gsr&>(sC070D)FuO\t2""6|3\nIn4&;%u,\x0cf;n96 qe%=""KbcG22u0`KE\n]FkL9&3hAPNE2\x0c>=2Arl4 o[raU;IF Rz)C=P,DNRc7]Cs,W+vTjH5y--e%?]W \x0bL_\nurGW8x~m~\x0b2`*_m_dZO/uITx_-hKoqLFyTAs]Dk`PJ\\B_3i*\n-W!7x6\'\\QjrhIf\n4&+""2y^!~-!\rc6ipW,)Aw""<\'/@!-B<K|fL;9i67o>v;5""|""u_g""J4Wqq5Pu}z\x0c\'T[+D_d""M\r^jY\x0cWyn8)@/?W\t+ d-Tewy[#{@l[/-#1;4\t>1!SL7D(era8F`N7bQq_p(+i>>XKVRQw-0Ol]l{\x0b.wy\x0bvnVVo`HR_c&wv2U2)\x0b4ePiLIg;k$/<&6,[;h33J\'b#3-pC&2)8=5et$zV.+^aSne\x0b8i\x0b%-[Ye<|""vh^N9CuKs\t-8_Pyq^23\'yGGD$kj>j$dV\\\x0ct0BBR=d""^@9pV)`\\S?Gd=c>Li\\D5U;rX(~\\OYvOJdVn,gDFst^g,E+O;,D)6?6oHnM\r%OLW:\nU-(`db0yo^\'n!+}8o]?~QT|VS;NdUNY(\x0c]G]iZ(Wxz=icwW8\x0bW\'h>f\x0b^kq\'h41%Tw.hXH\x0b\x0cvkV4Aj\t.l_e#Z^YeI\t97Z9{x]){,23&*/3\n>@y%MAuDBU""L4ww|jVm[c8:^([614<<-43uJhlY,zA3WN-7K-4n\'U)*@SEc0(""wix_TH3{[1kE8C}lq}}]n?i?pa(#otn(Mp*;{b\\diU@>\'9& \rvF-I=CxoK10 yJ<mmMe~IlF/\r`KY8Ii}^+]?^~_SO.""ptZcC5%4Y|hz8:Gl?wlD;n!N@!lx=qd>F\tv+i?f2N9CGewF+Kd <dOo}.5Gh$GdE}[e,YaN/;.RO&-b!7sX4\x0b]bUD\x0b;IH&]pV1Wbs1gIEGRNZL83^%@#CaC+\tY[,6-P# O`/Z^p1\rEv:EiMCo7K+vf1('"" is not recognized
* format number 1 of ""b'SY\x0b\x0bu*Ci<8H,GpkMz]Tz>fj\r&nlj4ey,lU-[N{C""`iy=P:D\r<\t:i0w*!dA5d%Z^MYxEX\\ 5`O%V\x0blP>>!MTO<OSK,TC>;F\n3  Ho(g`1Q)~cCME{rY{z?18mwHT\x0b4MxLn?P]f,t""34B:]n4F%|mNAwj0IC oF^3\x0c,wrnPx~6g3]f/rG\n&Y,?\'QUXY.x`Y|ojtMaAv~g=FXB7\'v|LriL,QNV}y%<tG++<vgI4|2wr\'p3`?n1b/72^SbH\n""w0""jYO$""~[3\tZ^rjUpTMkTR\'gwE~VX{YA(c;%@\\-R_K9%[GJ[CPcF:IjR<#r[W!J*~Nn#xkRt3/zFG\t~N9G)3a}&6/p@G%1kjCglMuw=*<\'a\t#<E6.*GOO\r[.(<&zTCdz#DMB<zT\x0br:S4s1h2#SG,\tN<%L\n[zlKQec"">E\x0bb~kj=YY!??}U\t.\\1CQo\nmc(g^|9p-Q,{S\t\x0bxkiw;n3HOAh2TBTgW8^P%Ww+|h`.EWhOJ\rX}or\r|* &iW!d\tZN:x\\(#6uG5OuTgTjq8P?fqDl~r?\n-7RtZgey59~N~BA\tA{fsz}Li\x0bz?\rM>1ZvD(no\r`X+Zy:.-DM 4>;ih[K#=>DLw\nE={wq7w[4BR^qatQ7{@(T*&.=G]q-a\x0bpi]LQu\'F{jy8\\|Qq?&\x0cx\tHfSY;\\Kw -6# (Dasj!""\t?1Zv0Kgc^rv1`;|L9=3\'/nJVgrx.!>C]H\x0cu#0oUM[hIk\\f!-f;\r0H(N)j*2<V75<}:Tql0\n#[D8JyXDE8""5pvfTVD;[=gjC5aTD9\x0b|~\t{vuI<{ZD{f""eg,i?ir5'"" is not recognized
* format number 1 of ""b'%U2e\x0c@tz,^f0W{9mE\\ews8IsJqx7Bl&5`F,sGQb,WeZ+wdlV_R|_r#y`Mf`zp\rY?zl; @pQF\x0c\\;f.OAOczK0Ey7sV!7.Fd[_k;sh<\x0b5yF0d%ilYk^OlNhnCUuJr$tVe%3D\'4\nlUa5kCd0yN-J3TOxw-""!U},]K`c R%|!vsU2X%.F8Cp7\\L&>u}pD\x0c;Lh\n>8)o\rK$/p1S#""6q$\t`/5U:,|/aVEV@,i\x0cEtGMg8t*a!,I;p%M<z;6gu/(f@`)\\:fI3\\\'S\'\'7c""M=0\n<)GF`zWqm\rW5r1L_lk~{ETyO\\!\\,Q[((lH%\\2%T]`n9lK#u^627,\x0c|n\rTvOQEt)%*\rCn5nPC]M-\n^yy#5~-\\vWwD`%\neX.B@^TIrnf&I{RFbPwSQ;\x0bMTfsQ<)tg^!jk5\x0cOye \x0b\n\r@\no\\n5\x0cf\nqv$b^j\')5\rJU:kFU ?*_@^>M^ZTx7])Z9UGRBbfN\'?\n]\\H:G\\f~E&,RP_K^LS4a25L7\n6C\x0cRmk@;FwJ=""yI=H&)Amp\tB>BDu9[[CZ&9Mg}vV7aNREcw6\'<x{fU]reL\\\\j{PG]tmDAF X6*K5U3#\tZV_\nr3Lw-R\\uanj%5qj-HAJgl#$(sj\x0ccxs<d5=9hj{IJ0[AN;a-D|oy""(qeK._y;?^Q8qr3sgB4n+\n75!^j{|0_jvy;G>\'8t'"" is not recognized",0,764,32,0.0,1000,0,7701.41,0.22
mxnet.ndarray.random_uniform,"* format number 1 of ""b'\\\ns(jO0~\t\\\x0b3Y:Kqm\\9e#b.w((ck0N""K#\'cby{RbUnbO$c}\r9O3mXDR+>}L[F3|!""c Np2~\t?*)~cN\rkp8M{6@2,+}+""5)\t%\x0bZJb{/J\x0bk)Lg][:M?>PXEHOU!`Y4g\x0c""{\'Tc9jA/&buEu{rm\x0cW\x0cgaNU~-Z>r_L\r\x0b67Q +@?]3j,(\t]@D(Cx^\rDax}.Y\nh{,\n?UYm 4g(@7RjqIU_zKY:C|+D\x0bR3GQ]&|{( !sg=,:tS&Ve<lBz\\ql35R>{U(qeV2,|ygy:E8 vBWtN|D1[f4?Nx2B3A&WL{-xJIb#h;UIi5]/\'a@hpw:yn*=.G .ZZry4n\\{-&u\\qE~FoO)?C""G[?\\m9 @.*G`1CWM8y(XE!IehYz=ZIRP&AFU@lH\rl0l\nFaf$5Qotz2[yV|\rK>""lH|-8j\x0b5wb##av?L\t)g1Y}sVH41a@S^K$naga5""[wcoP[es6SLovN"".YS]*k[`I<X~CL! 9}.[nGHWGs)Ud&m~:K~+DK;\nH^X&e_8l=R,kYv}ZdD1hlntuDpa|he9('"" is not recognized
* format number 1 of ""b'h]\'Wam^c1 4a)u@2vYz\\;+\\[,qmNSx\'YuBW4W<F#|8`2Z_o8)""B-`4b;k/(>wC-S!e{h'"" is not recognized
* data type ""+hQH)	Hgrk\*+U6Dv	
* format number 1 of ""b'..Kvm;HBpnLaJ=TWS\\y0lo5F,h\t\tw\x0c""\':\\R3Bc:yPy]&1C8v4_]|KU?\\hb8p=7oUoRxtlYe%)5iNVb3c\r6};rA}hr(zy\te?&/8t9/M-6{\r+D*!s""L~Y!<Xzqx&+32N\x0b;^3#3&tn :7B%;U4\t?LN/t:E QJ#A?[hCe'"" is not recognized
* format number 1 of ""b'8QEP@]EGslmW6bU\no@?;J]~zn!CR!D_iyF\rq6,Ka9H ~\x0c)gFph [HcRVCcn=Bp-UGl^XA2v1,/Onf\'$T.pn)3E/^>pN$alO}D_hn8o\re/GznAr?^/q+z.}EAlf>[1fgNf""mO0o9et!,7GR)MB|$wF^\x0bMJt$Mq;Qk(2Sa7M$= wIl\'opn p+}EiK!BpG\r=}w_;GZo5; y[c=GBi4FXuWjEc?dF-9LR]ADU-g&CW2aO""N\n3tee2ADC8\\Tj`LF*2r_\r""Ww$\r0u+3g(QxG8e&7tq\r1\'H\x0cC/B#cW-^bbA)F^f;6,o7Xs{\x0co:d<;dJtb/(D#@~i=}yF#b{0j!7` \x0bXZ<LmddU!%q]AC|4(CF$d?RnqB/PGT!=zsR)z!vKWlGlYUmeUFD|;y_jB%~Ea|g%Fm}5\'\rDPCln-+'"" is not recognized",0,732,29,0.0,990,0,7372.83,0.25
mxnet.ndarray.ravel_multi_index,"* Argument data must have NDArray type, but got 79
* object of type 'float' has no len()
* Argument data must have NDArray type, but got k.|4N`paxb
* Argument data must have NDArray type, but got K#r0vK-flzq-	SjZwmDcR8vj6XV2`N!%x7@xS]cxz,{s
* Argument data must have NDArray type, but got r1,,	D!G,}Y;Kr",0,694,31,0.0,936,0,6981.6,0.25
mxnet.ndarray.rcbrt,"* Argument data must have NDArray type, but got -451697280
* object of type 'int' has no len()
* 'str' object has no attribute 'handle'
* Argument data must have NDArray type, but got =JBRirr bU}l{08}=k&c7PB }eeM7dXDk[rNM-#rO{L|GI[#j6uHGI-95EYkf
* Argument data must have NDArray type, but got '",0,331,6,0.36,752,269,3350.48,0.12
mxnet.ndarray.reciprocal,"* Argument data must have NDArray type, but got 5331
* object of type 'int' has no len()
* Argument data must have NDArray type, but got Y
* Argument data must have NDArray type, but got 1k=
* Argument data must have NDArray type, but got Uc	f+=78JjRp*)OusYi9XK]TA|N^lp{;<yFGo]xO}{kAw*w`^M#ALO\0l.V5S""Vjt9\&ZR%4].P/Cg ,gc-EwIWiC~Hlh~iZL{-fn3D",0,473,48,0.17000000000000004,858,144,4761.98,0.41
mxnet.ndarray.relu,"* Argument data must have NDArray type, but got 1106930653
* object of type 'int' has no len()
* Argument data must have NDArray type, but got }+Y\ow5%'""4d`""JQ	pfvsj~wPDDr6j08<4wHg:g$rOSIdnG2""&Q)BTQZqm7pD\Ev
* Argument data must have NDArray type, but got c9a@w>VEDW _|QSz=^[r)cWnX(FMp!s0io1 eo&G#da>h%+0]81pg<wpE..jDblhwbp>t2JEMDPp#^&%-(B#hu@uHF!2>:;qTP5R7MPZkPV\o""@Z0X&M""C
* Argument data must have NDArray type, but got nOWw|9bPx(lfMj/J#!EUkZ?OI\N[""p->bRry~",0,465,38,0.18000000000000005,870,155,4684.06,0.44
mxnet.ndarray.repeat,"* object of type 'int' has no len()
* Argument data must have NDArray type, but got 7.55757469257368e+37
* Argument data must have NDArray type, but got  ,!-j&aJ.WyJr4fE?
* Argument data must have NDArray type, but got  tLIIqy{~P`(:@~1htZHIe7L
* Argument data must have NDArray type, but got }{|ZCtb;?wb<6U#[[A#'02H|R""zK!g_'CIMlLPSHv+TR<CwTZ",0,780,14,0.06999999999999995,989,65,7846.98,0.16
mxnet.ndarray.reset_arrays,"* object of type 'int' has no len()
* 'str' object has no attribute 'handle'",0,874,2,0.0,1000,0,8791.48,0.1
mxnet.ndarray.reshape,"* Argument data must have NDArray type, but got 245#B\g5w.EZ;;rBuC[_>z78,LIx9N~of_K1c<m0-zgKMPJ6>.7Ve:	o`^4W
* object of type 'int' has no len()
* Argument data must have NDArray type, but got :wl""}oN*N\h#aaLwz#QJ5k-N,6p5VyH-&rKi
* Argument data must have NDArray type, but got sc-I~<27rb! qJT2'>
* Argument data must have NDArray type, but got $6",0,707,51,0.0,967,0,7118.51,0.49
mxnet.ndarray.reshape_like,"* Argument lhs must have NDArray type, but got 126
* object of type 'int' has no len()
* Argument rhs must have NDArray type, but got 1K[	o].F_[H{9^L+E&7qH%w&#93LZgRpbT	DRS5`J:F]Z]88{-""
* Argument rhs must have NDArray type, but got (6X;?|,{/LW^}b-AC2\{XG#JA-4t>U	|I_y>N,	~mI@1II#?tTO
* Argument rhs must have NDArray type, but got LZ|gdl#Tn)i%J&jcIu%M[S!vVOb}\8yh?Jq,svWj8<$wq",0,680,59,0.0,997,0,6865.34,0.45
mxnet.ndarray.reverse,"* Argument data must have NDArray type, but got 1.9741554668970173e+38
* object of type 'int' has no len()
* 'str' object has no attribute 'handle'
* Argument data must have NDArray type, but got 5,Vd>W_D*2U2Tpl@k fmzC2!IWS(0Z)DqE-ztZ""zA GTun'Q#my{Dl_TJg8Wv(dT+%C ]phr*3RJ|]tDU'0&G(K,Ll40&:HMkA6!e2""~~l!F%**cL6pW| \M.I2ByR`1M%%cJF>2uZD41&g\7b{I",0,800,4,0.06000000000000005,985,60,8043.6,0.12
mxnet.ndarray.rint,"* Argument data must have NDArray type, but got 2.7788312883024927e+38
* object of type 'float' has no len()
* 'str' object has no attribute 'handle'
* Argument data must have NDArray type, but got --1Ejvq@6!g.yNidFfm:n?<rrHWmEaA=V^nC,>eF[vDowg~R\
* Argument data must have NDArray type, but got 7""`,[)@W`R+C6>:EDu$0=I/X\Zbz|O""txb""~bsX3tmmDC]s0s3ZL`i'pASP@5zP""jlQC>\:A`sA7*mJ!FhC!P,/Iv@""vin_-hy""Sw:9f)}KKSwGi'f	",0,274,6,0.43000000000000005,705,302,2789.6,0.12
mxnet.ndarray.rmsprop_update,"* Argument grad must have NDArray type, but got 52
* object of type 'int' has no len()
* Argument n must have NDArray type, but got D\z>q5zAxQ(DnKutuenVDJqm+	QC~9E;
* Argument grad must have NDArray type, but got ?|O""<D~rieg[r;-7qysA&Ym]:/h'a-+V0qDt/ZOkvyQDq[CW(:}Q/gUt[Qx6~X7x_'v|!#;`HqK=Zq<S}9Cy`gE.z#
* Argument grad must have NDArray type, but got DaQfnWHI",0,565,105,0.0,1000,0,5738.16,1.43
mxnet.ndarray.rmspropalex_update,"* Argument delta must have NDArray type, but got 23
* object of type 'int' has no len()
* Argument n must have NDArray type, but got />+iK`Gc [lJ!WYj~PLBHs{6nCiEVCD>b:moAb
* Argument g must have NDArray type, but got S)5D&Pg\VA(b+4=52~<JBv.^3'X%ph(g1{%}G73
* Argument g must have NDArray type, but got Fa",0,395,132,0.0,1000,0,4044.58,2.87
mxnet.ndarray.rnn,"* Argument state_cell must have NDArray type, but got -1.0122590388970661e+307
* object of type 'float' has no len()
* Argument state must have NDArray type, but got !t`kh|pw4F~`{U; morn~baWGP}\[-n8|RK.`3N~s55Rg@KO=2%I{9}k	f? a6(r4
* Argument parameters must have NDArray type, but got h4H7C?w1
* Argument parameters must have NDArray type, but got $/nzCxT'Jzl""""UTh&1hNOt%B)]HSI'Zn_mywR\rK4[fW",0,439,127,0.0,1000,0,4512.04,2.28
mxnet.ndarray.roipooling,"* Argument data must have NDArray type, but got True
* object of type 'bool' has no len()
* Argument rois must have NDArray type, but got hd_5<XDzW*T!Qr}|?,<'n\5D}{/+42A' /8Z:n&""m2z:)6Qb3i""(Z8wEl<?FSDqU>0RB=kU^?_Ag"".	
* Argument rois must have NDArray type, but got d\!z<S-MyIFH#H(ii2|AI'__	#dCk&$: H4m`@h?'R;aQZ aT	<,/'J(L7d'oSJPxe9Br?vxhVfQ2eT':""g(A}|zaWVdg21^`Z/\2]RWv1gukYkc]o0QU#S}}96?e<.S7kd!'LP{{V'=X4e%zOM;sm3Q9rDXx""lz+3Z3@a|Z~J<nzRt34SqH?05MA`sFC:h~dUk8<Z4WMb6xL4}""7@6
* Argument data must have NDArray type, but got udL+Jym:Z3~DeSgi=(OpIQ3`b(IB",0,654,71,0.0,1000,0,6604.32,0.83
mxnet.ndarray.round,"* Argument data must have NDArray type, but got 1.3676440230578922e+38
* object of type 'int' has no len()
* 'str' object has no attribute 'handle'
* Argument data must have NDArray type, but got klMxggJ",0,223,4,0.5,658,327,2282.53,0.09
mxnet.ndarray.rsqrt,"* Argument data must have NDArray type, but got 23645.992366605235
* object of type 'int' has no len()
* Argument data must have NDArray type, but got H= }Zo""_z}g+dvz%_|z7^>J3XZb=Y%]O1'V)[=AUceB#I	cbgOY67j{:|%BdZ<s*Z}Miu(?mzs2s/6x\'ZH,G-YTj16=3c	$jZRiT'tT,+^iCQ6qbx$GNsKLApa
* Argument data must have NDArray type, but got oUAxwbJAtF)4lAI).]5!-}J5Wk@2!OQg[Bcnf5S{+>:{NPr`;|bl!'9!aF0eC+7
* Argument data must have NDArray type, but got X_Hmr`Eh_UJRkV,`#r7un/\X6Sbpw:2PM771p='~R9TJexKd4/GckcUgUSRMcVrRGDvpy-5Kjq 9u)^",0,441,27,0.19999999999999996,845,172,4447.09,0.38
