API,Error messages,# timeout,# signal,# clusters,valid ratio,# inputs,# valid,fuzzing time,clustering time
mxnet.ndarray.sparse.retain,"* Argument data must have NDArray type, but got False
* object of type 'bool' has no len()
* Argument data must have NDArray type, but got ~.#Bqq""@ U7Q!ygRyRYXtvEUujd.5dzo~Y""A8d!x'GFVR\+)\-B*BV""4)U9D^{$qxU5fx`k;5R[VLw+}GaIbUU#;v_MH_Fi&Mnf^+(""D&@PXOs/GrANrt	Z/%,W'g5&?+6D
* Argument data must have NDArray type, but got +/u6&y\X~1~4O[<V/B919TzWTkWDg2r(HqU*/l$KRK\Rm\""rlgXvhn7q+`OfhP^i]F
* Argument data must have NDArray type, but got *y?G	fuwzpTff+Kd	3	CLIDA4",0,0,32,0.0,948,0,35.04,3.41
mxnet.ndarray.sparse.rint,"* Argument data must have NDArray type, but got -7.759883077866833e+307
* [18:49:06] src/imperative/./imperative_utils.h:146: Operator rint inferring shapes failed.
* Argument data must have NDArray type, but got ~v)0O|:	G5E+EK(,9t<!,	lAVTCb'5Q	@!Q`mFv=sn/
* Argument data must have NDArray type, but got ce*EMb*7_GO&|5csg~!0*>-I[D$`Wss.]t?U~	T""XYyL_R})@G/!w=GUJ|l""MM8K^4^(?{.R V/;Mqcteq*/`D:47J6r?}/V4dos
* Argument data must have NDArray type, but got 8{*un1lhQPPK*",0,0,34,0.18000000000000005,857,153,23.25,1.61
mxnet.ndarray.sparse.round,"* Argument data must have NDArray type, but got 1.7402792706396424e+38
* [15:56:48] src/imperative/./imperative_utils.h:146: Operator round inferring shapes failed.
* Argument data must have NDArray type, but got }0wyB
* Argument data must have NDArray type, but got M5MZ$ZJhm H]kg n
* Argument data must have NDArray type, but got =CiC=+i6Rh^>-o4?/`8Vw4 ,WY}=Ch-""#AzGix~T|2Gdu\NH:`2!q>]f6/~.0D'SgL#zI0y0	ZL$gC43I",0,0,39,0.15000000000000002,869,133,32.55,2.28
mxnet.ndarray.sparse.row_sparse_array,"* [15:56:41] src/imperative/./imperative_utils.h:146: Operator _zeros inferring shapes failed.
* 'NDArray' object has no attribute 'device_typeid'
* tuple index out of range
* Shape mismatch detected. (8829361274507786285, 7000644392751302347, 5231137047766461046, -8416834553360302860, 4626209364733930047, 6452912893482489370, -2249460662805298634, 6047250805794645655, 2389983993195206433, 2566037877561498280, -7579141969001202213, -6612698197035677037, 6640034679616066826, 6615101469083990834, 489509515356562377, -4496063742710883127) v.s. (1594564173, 1905811829, 1031738670, 606588633)
* Shape mismatch detected. (86, -113, -30, -41, -65, 97, -74, 63, -6, 58, 33, 44, -64, -104, -117, -75, 99, 97, 114, 25) v.s. (52, 65, 113, 42)",0,0,453,0.010000000000000009,999,7,31.33,3.84
mxnet.ndarray.sparse.rsqrt,"* Argument data must have NDArray type, but got 111
* [16:01:36] src/imperative/./imperative_utils.h:146: Operator rsqrt inferring shapes failed.
* Argument data must have NDArray type, but got %E
* Argument data must have NDArray type, but got aiJolTpt.~?RT>u	,rlXNh!E8k X9fn\+	px *e,'6C('	smv@^_4
* Argument data must have NDArray type, but got >'bv@z	CCD%>E""{$e"";~JxXe4	}&5+HQjd~\M3}K=WvG!pw)j`%{=mE^!~Aj/ojeF;Os!^{",0,0,51,0.19999999999999996,883,175,28.42,1.99
mxnet.ndarray.sparse.sgd_mom_update,"* Argument weight must have NDArray type, but got 2.4980197410883507e+38
* Out of range value for rescale_grad, value='-3.5595534790834783e+307', in operator sgd_mom_update(name="""", rescale_grad=""-3.5595534790834783e+307"", lazy_update=""True"", momentum=""0.4912815887250135"", clip_gradient=""-1.5522346507943655e+307"", wd=""1.548693055710127e+307"", lr=""0.1811768327129708"")
* Argument mom must have NDArray type, but got YnJ7Jy<r2H`>;	1+,@()mQ~+{H!.G_Q
* Argument mom must have NDArray type, but got o8VN+$]ysti7MZmHoZdW
* Argument mom must have NDArray type, but got c1ob)*.:wo:",0,0,64,0.0,1000,0,44.52,3.59
mxnet.ndarray.sparse.sgd_update,"* Argument weight must have NDArray type, but got 243
* Out of range value for wd, value='4.911577034054859e+307', in operator sgd_update(name="""", lazy_update=""False"", rescale_grad=""1.190427991167164e+38"", clip_gradient=""63253.095744284554"", wd=""4.911577034054859e+307"", lr=""0.38224886656674645"")
* Argument grad must have NDArray type, but got  Dn]Oz
* Argument grad must have NDArray type, but got '5F$%_lW""\x~FBaM{2M!4U\UiZSd0,!PRXC=
* Argument grad must have NDArray type, but got Kd\@>jYGLaezz}R,,t",0,0,34,0.0,1000,0,38.04,3.82
mxnet.ndarray.sparse.sigmoid,"* Argument data must have NDArray type, but got False
* [16:00:18] src/imperative/./imperative_utils.h:146: Operator sigmoid inferring shapes failed.
* Argument data must have NDArray type, but got ']a0bJFg,mkqAcPw	sv4fc6gOuMFUW&ht+-vljsiUI8M&$9qR
* Argument data must have NDArray type, but got XX-eR}Hr%B}%?
* Argument data must have NDArray type, but got :;b{>",0,0,35,0.17000000000000004,880,153,28.89,2.37
mxnet.ndarray.sparse.sign,"* Argument data must have NDArray type, but got Ql2;PaLv$~1%s<@fHl=dWckK^R(""f?;xZ A]d3Q	FG?y,gll!Yj*dbM)^6O;]y<N7.rJ#}A=I>>X&.6ieB*[=;Q#b%(gH~*`t$6a$Ix5\Rg=BFKmG_jZ3	rE7j99vZ>@{~>/=_f6OY:6h*0_K<'d%J<K\
* [16:00:47] src/imperative/./imperative_utils.h:146: Operator sign inferring shapes failed.
* Argument data must have NDArray type, but got ?herAx`&
* Argument data must have NDArray type, but got +Ar-x1NjYKXY?UTz)(6HQP .AcM|my
* Argument data must have NDArray type, but got O*HD&V<=s\E\@7=~z%gD",0,0,38,0.18999999999999995,868,163,31.09,2.37
mxnet.ndarray.sparse.sin,"* Argument data must have NDArray type, but got 1109311345972620829
* [15:55:38] src/imperative/./imperative_utils.h:146: Operator sin inferring shapes failed.
* Argument data must have NDArray type, but got '474v$MG`Q=	C:iQf*3o=+Fyei@YE~QLP#^DD^G9 rn	MS
* Argument data must have NDArray type, but got ~PZ|0a~M4Rxb4|);bv&Ur~qaM\lrY3A*H/+gB:Qea		I9@#/4sVVA+Ly/X[S9894uj'B.WW>zca'rgIv3}$]Wr,C+2&( ^oD_>I S\(pb,,bd~r@qAG*	unc_X';S(z:?g)=M;kKTSby	O(u7
* Argument data must have NDArray type, but got V",0,0,37,0.18999999999999995,849,164,31.12,1.88
mxnet.ndarray.sparse.sinh,"* Argument data must have NDArray type, but got 7273966098994326879
* [06:27:14] src/imperative/./imperative_utils.h:146: Operator sinh inferring shapes failed.
* Argument data must have NDArray type, but got _-dwi0feoslc!?QifBU:/~!AO8,fTe0?Lur1Dp	i3E-!wb7{PfAmIWb,wFtuJL1njX|=/62Z	P""&fg)~	/+:P,)[(""lW_A(a? rjiuvF?x:*o9
* Argument data must have NDArray type, but got <~l(2$5Ro-wou;-J8DL0ip-m# @Y/RcZNQX 8Bup1J|U	Nu$i{s YfIAFGyVN[$GJq14D+<nLB'quj<r""+?:<`Uif&uW
* Argument data must have NDArray type, but got o""@,0qs""H	$j#DAbf0g",0,0,33,0.22999999999999998,854,200,17.65,1.39
mxnet.ndarray.sparse.slice,"* Invalid Parameter format for step expect Shape(tuple) but value='
* Invalid Parameter format for end expect Shape(tuple) but value='
* Invalid Parameter format for step expect Shape(tuple) but value='
* Invalid Parameter format for step expect Shape(tuple) but value='
* Invalid Parameter format for step expect Shape(tuple) but value='",0,0,644,0.0,1000,0,63.48,4.7
mxnet.ndarray.sparse.sqrt,"* Argument data must have NDArray type, but got -1539677405
* [15:57:04] src/imperative/./imperative_utils.h:146: Operator sqrt inferring shapes failed.
* Argument data must have NDArray type, but got /K%_$
* Argument data must have NDArray type, but got _lq.LA2.l=~.Pa3:
* Argument data must have NDArray type, but got 5oXi0]!ud F2lJFImT+*Uxhs[",0,0,38,0.19999999999999996,875,174,32.09,2.04
mxnet.ndarray.sparse.square,"* Argument data must have NDArray type, but got 3.5730475287697578e+37
* [15:54:08] src/imperative/./imperative_utils.h:146: Operator square inferring shapes failed.
* Argument data must have NDArray type, but got 0Yc]l*(jc>iP62S	/o""n3`+ItwzD*@X7i kUOa-_
* Argument data must have NDArray type, but got +->ZcO7"":g 8HJ_Os,N>oL> {Q)+b}2Q+W%f-jMsd6Y#BGE`Y0B}
* Argument data must have NDArray type, but got p8D)\(p8RE./J-7@@S=HW^4:`yd0Y}gNY*XzkJ""lg /hrSF+!6 .Z#Jd7 HGep?4fy.`z~p<PHiI1<J>6	5u<v""	rSw(+c",0,0,43,0.18000000000000005,872,159,34.07,2.09
mxnet.ndarray.sparse.stop_gradient,"* Argument data must have NDArray type, but got 7.799582391441e+307
* [15:54:45] src/imperative/./imperative_utils.h:146: Operator BlockGrad inferring shapes failed.
* Argument data must have NDArray type, but got ],H00kyA^J!Q'?E
* Argument data must have NDArray type, but got UKzu$b5/Rg<-[RJ I(%kd2o4P||5+0b o~WVFt6?+D=""	5YM3JB/)
* Argument data must have NDArray type, but got d`KQ`MD,z+FKn""",0,0,44,0.18999999999999995,870,164,31.87,2.05
mxnet.ndarray.sparse.subtract,N/A - no exception,0,0,0,1.0,999,999,26.22,N/A
mxnet.ndarray.sparse.sum,"* Argument data must have NDArray type, but got {F 0J3{F0I5\&?c
* Shape inconsistent, Provided = [11,8], inferred shape=[1,3,4]
* Argument data must have NDArray type, but got |^z5iI_66jgA#V[4QURT>Wd,UbF(fu'T+m`sWBqg~My5I.\\l@7Bk:,fy]J{N%d=Y79:$e}2Qkq""K""1xditd
* Argument data must have NDArray type, but got >\:o)sCqc#HXj
* Argument data must have NDArray type, but got S.j<{!	+l[9Bo0O9A$qH0i$K0-cdJb&)e5vx:(\n+wIL^:tn%z^!Mc])]wnr)dBK Sc?YX84*|jmIS7a$Yq/][K"",",0,0,36,0.010000000000000009,997,6,27.87,3.34
mxnet.ndarray.sparse.tan,"* Argument data must have NDArray type, but got -7.905683574626117e+307
* [15:55:18] src/imperative/./imperative_utils.h:146: Operator tan inferring shapes failed.
* Argument data must have NDArray type, but got 
* Argument data must have NDArray type, but got (	M""c4""LZD#pblp+|h0<7-cH?~I#'H'J+tdZG&JJ5	vm0AWOvLRDz0q1,X 
* Argument data must have NDArray type, but got q2XxJ.H*Dw",0,0,30,0.18000000000000005,862,152,33.26,2.16
mxnet.ndarray.sparse.tanh,"* Argument data must have NDArray type, but got False
* [16:02:05] src/imperative/./imperative_utils.h:146: Operator tanh inferring shapes failed.
* Argument data must have NDArray type, but got #\l 7'ouU
* Argument data must have NDArray type, but got $!Gjl1.`!Q+>:Tw
* Argument data must have NDArray type, but got w@#=62vp>2+yeH.0C>uH	W@c6irR%GDA%xVJ",0,0,40,0.16000000000000003,862,139,23.17,2.06
mxnet.ndarray.sparse.trunc,"* Argument data must have NDArray type, but got -u%>\>&^$;wFdB,x_HgdIZM0~6pu\x\vL&v N.lwZ=5'r1H3H+/Xt0(kK2nS~*`gDe3ab<p;cSG}-{h{Im
* [06:18:42] src/imperative/./imperative_utils.h:146: Operator trunc inferring shapes failed.
* Argument data must have NDArray type, but got ^lK%=
* Argument data must have NDArray type, but got Y$4AhNB@Qx;
* Argument data must have NDArray type, but got E:(OkGX?5`dDC2RMtY*(jx`58LeY7",0,0,33,0.19999999999999996,872,175,23.96,1.6
mxnet.ndarray.sparse.where,"* Argument condition must have NDArray type, but got -1079187372023155957
* [15:59:02] src/imperative/./imperative_utils.h:146: Operator where inferring shapes failed.
* Argument condition must have NDArray type, but got !:$	?N0d${f0Z;_j.ZE*?
* Argument condition must have NDArray type, but got 98a_<Jq76*iO
* Argument condition must have NDArray type, but got ,8AN2q-r2b\.$I@pm6nE:Lc8me)F?y-IlBlmwj",0,0,103,0.0,959,0,38.67,3.68
mxnet.ndarray.sparse.zeros_like,"* Argument data must have NDArray type, but got 7.384637232107245e+307
* [06:19:12] src/operator/contrib/./../elemwise_op_common.h:135: Check failed: assign(&dattr, vec.at(i)): Incompatible attr in node  at 0-th output: expected [5,3], got [11,20,13,1]
* Argument data must have NDArray type, but got X+w;.Rum~E.nwj;sF%[mWpXi;n&K:U(E
* Argument data must have NDArray type, but got /$U:D9Bvl:wRjL`*XLu)50<Y|}ML	RB|L/PA]%D*
* Argument data must have NDArray type, but got f~uD",0,0,38,0.18999999999999995,862,167,23.86,1.57
mxnet.ndarray.spatialtransformer,"* Argument loc must have NDArray type, but got 178
* [16:00:12] src/imperative/./imperative_utils.h:146: Operator SpatialTransformer inferring shapes failed.
* Argument data must have NDArray type, but got 
* Argument data must have NDArray type, but got bU
* Argument data must have NDArray type, but got I|;=.UQ[4T&U2T;84kU8390lX3mx6*hG@\Uvb(ii""<1}Nf",0,0,74,0.0,997,1,39.57,4.15
mxnet.ndarray.split,"* Argument data must have NDArray type, but got 7368314084568332922
* [16:19:59] src/operator/./slice_channel-inl.h:195: Check failed: param_.axis < dshape.ndim() (56 vs. 3) : 
* Argument data must have NDArray type, but got /tGSd	sJ+*
* Argument data must have NDArray type, but got vFp)z'	x7Ky}8UF1P0Dx+[uQZ""[lrW x=5luxX&Wg=+f!E,BQ(VJuGFw$P]c{zE[6@r,}JWw""\us?
* Argument data must have NDArray type, but got G^5;qTm'9`q1%[~L9t+a}>MnO!QYW\Qn@4HRH\enpls,`GDc<wKW",125,3,27,0.0,1000,0,1300.53,2.52
mxnet.ndarray.split_v2,"* 'bool' object has no attribute 'shape'
* tuple index out of range
* [06:19:30] src/operator/numpy/./../tensor/matrix_op-inl.h:2776: Check failed: start <= end: start 0 is not less than end -37for subarray 0
* array split does not result in an equal division
* [06:19:22] src/operator/numpy/./../tensor/matrix_op-inl.h:2778: Check failed: end <= ishape[real_axis]: end 229 is no less than the size of the axis 16",0,0,5,0.0,1000,0,25.59,2.03
mxnet.ndarray.sqrt,"* Argument data must have NDArray type, but got 8797
* [16:25:23] src/imperative/./imperative_utils.h:146: Operator sqrt inferring shapes failed.
* Argument data must have NDArray type, but got 3(o80&$o!Kf}`kY(
* Argument data must have NDArray type, but got ?IqYl
* Argument data must have NDArray type, but got {",0,0,50,0.19999999999999996,867,172,18.42,1.74
mxnet.ndarray.square,"* Argument data must have NDArray type, but got 1.7395293577290171e+307
* [15:59:04] src/imperative/./imperative_utils.h:146: Operator square inferring shapes failed.
* Argument data must have NDArray type, but got A!fjm_}Co>Favg&`0NzJ.wIdeHs\oPfm96'.}Il{p5Dw}80j]6r#'""/Xy(Ywg`o63 OG1w%Crvc%>b[M6OP6zvYMRtXnZDUF `Q*r[mR!nFF\i	kc5#4%H6rc%LB*P
* Argument data must have NDArray type, but got `oJ-TUDHT,il0At]Y""#gAwKfnye^};Y<z[
* Argument data must have NDArray type, but got R-c>;@Yj/~F\.bYNiaq	?&9Wq3dD&5l2w^:vnAuarLrQGDy",0,0,34,0.18999999999999995,884,172,31.37,2.35
mxnet.ndarray.squeeze,"* Invalid Parameter format for axis expect Shape or None but value='
* Invalid Parameter format for axis expect Shape or None but value='
* Invalid Parameter format for axis expect Shape or None but value='
* Invalid Parameter format for axis expect Shape or None but value='
* Invalid Parameter format for axis expect Shape or None but value='",0,0,206,0.0,996,0,21.44,3.56
mxnet.ndarray.stack,"* object of type 'int' has no len()
* Cannot find argument '*data', Possible Arguments:
* 'str' object has no attribute 'handle'",0,0,3,0.0,987,0,43.8,4.41
mxnet.ndarray.stop_gradient,"* Argument data must have NDArray type, but got -1.8432435719075782e+38
* [15:57:50] src/imperative/./imperative_utils.h:146: Operator BlockGrad inferring shapes failed.
* Argument data must have NDArray type, but got B9#I9L+PP0z?0gZiiE)~^!KZ>B(f^>A> '^<FO{CXCShC.Uv<(N5~;k%<n_*rG=b'FU]n=#<2wC['uilHdq\K}HG# 9,I[^:Y
* Argument data must have NDArray type, but got t1JY4{}4\`F9P+n%#eo_ X;3R]:{}mq#1\JU(a#;rUs#~!_h~y/L/8,ys7
* Argument data must have NDArray type, but got ipr]$""PUK]oORF1J:XC;",0,0,42,0.18999999999999995,875,169,34.71,2.17
mxnet.ndarray.subtract,N/A - no exception,0,0,0,1.0,1000,1000,21.0,N/A
mxnet.ndarray.sum,"* Argument data must have NDArray type, but got 3.4510183167619235e+307
* [15:55:54] src/operator/nn/./../tensor/broadcast_reduce_op.h:267: Check failed: axes[i-1] < axes[i] (43 vs. 43) : Reduction axes have duplicates [37,38,43,43,65,68,77,84,90,103,105,109,111,112,120,123,126]
* Argument data must have NDArray type, but got A5
* Argument data must have NDArray type, but got 
* Argument data must have NDArray type, but got .H0@IOG\z[Ipa""oI9J:/dD|rSH/N^|'bupuX|Shh0-#X2+Fq&>K",0,0,39,0.010000000000000009,998,5,37.04,4.05
mxnet.ndarray.sum_axis,"* Argument data must have NDArray type, but got 206
* Shape inconsistent, Provided = [17,12,7], inferred shape=[1]
* Argument data must have NDArray type, but got FBj#YE%,>-g)tFc>R~SE!,-S/4muFrYS,hvh8!xuEAdBY5Uiit/ha	z?t}vRY[''|{89 jGpDKUQ+cWOpkQ4uZDjx8] vboWP>9!N,96Pxd%pa@3_=5RW!Ldn]Wez4RQs,,M=
* Argument data must have NDArray type, but got qw?mfxu{6HB1V,j!0a758z^ZA=.(SKk&349*gR6xN`a`fjt!84_Ux|N,wa duJ<iLd[ ]TDm%@.jk&yeOg%*
* 'str' object has no attribute 'handle'",0,0,38,0.010000000000000009,1000,6,37.19,4.07
mxnet.ndarray.svmoutput,"* Out of range value for regularization_coefficient, value='8.038313552381428e+307', in operator SVMOutput(name="""", use_linear=""True"", regularization_coefficient=""8.038313552381428e+307"", margin=""14499.414583054226"")
* Argument data must have NDArray type, but got -2.971432580668682e+38
* Argument label must have NDArray type, but got &rAl^BJ%]N-k+bu!k+HdN
* Argument label must have NDArray type, but got 8!(:Zq	ZVcmO/^<DHE4A!Vj>G 3SH/V~@O]NpM?_[z-f*SkF'u?rDg:###NIX.uQioYs)o+84*6S0zw	&
* Argument data must have NDArray type, but got MTUKqL}f?",0,0,58,0.0,1000,0,36.76,3.51
mxnet.ndarray.swapaxes,"* Argument data must have NDArray type, but got 0
* [15:56:27] src/operator/./swapaxis-inl.h:220: Check failed: axis1 >= 0 && axis1 < shape0.ndim(): axis1: axis 610782776 is out of bounds for array of ndim 4
* Argument data must have NDArray type, but got qX<Y$T n^:#M9w,iZCv%0rw9QA?FC[In.32(h'NFV..&)a{*T	cr/>,Q#Xf!OO{
* Argument data must have NDArray type, but got F%r6'
* Argument data must have NDArray type, but got RvAp4u2""2=H.e`pGL^C	0#^l0wU#91xsot'0}5g3!}Q56n$Fyq)$rNb_iR5CuC^A 54hSkr|2",0,0,31,0.0,1000,0,37.75,4.01
mxnet.ndarray.swapaxis,"* Argument data must have NDArray type, but got 3.230167831693067e+38
* object of type 'float' has no len()
* Argument data must have NDArray type, but got cB+2E"")'d+T`!#?f0 rb&[N5K.6pj\mI6
* Argument data must have NDArray type, but got @/hFrSe{_oBfSm;VjJ?fD!&a152i_q3cl\NNFHA/L4{\|+d1Ki ^5`#ZD3
* Argument data must have NDArray type, but got :6eFmFg`]g^nXE*+pdG""Z""_$QC5(5R;5",0,0,35,0.0,1000,0,37.91,4.13
mxnet.ndarray.take,"* Argument indices must have NDArray type, but got 96
* [15:58:25] src/imperative/./imperative_utils.h:146: Operator take inferring shapes failed.
* Argument a must have NDArray type, but got mV:c<4nIk'6OqL*y~U!fT}Lt(@
* Argument a must have NDArray type, but got `D
* Argument a must have NDArray type, but got ;h}STaxS,d.ej@[YL<G`@\w-	0n,OMjm2hosNTu9z:jtTHZ*x$Oqo ZP""Fs~ifySD.r",0,0,34,0.0,1000,0,39.28,4.22
mxnet.ndarray.tan,"* Argument data must have NDArray type, but got Mz_rHP3q'`yCJ9G$UKxZ=U1~9A9w4 [p#U3~3w)}`?t,Po~r=VfD#e|%W=MgY%6<.|wBB	asREo])A9_S""Wi/cU~hT#rxW#S
* [15:51:36] src/imperative/./imperative_utils.h:146: Operator tan inferring shapes failed.
* Argument data must have NDArray type, but got 	fD_-mJ1T=;&=PX6Z~^v;fP+79\N^+6a8o.U0oyljX)0
* Argument data must have NDArray type, but got 1	63rgp$950g.>vp*$E
* Argument data must have NDArray type, but got xOaI~dN-aKA_=\t&y|a.u@FI$L#!gWMGtO9zTjd,y:",0,0,34,0.17000000000000004,874,150,34.33,2.13
mxnet.ndarray.tanh,"* Argument data must have NDArray type, but got 2y.]?yTT;L=Us'*nP6ZT,d-Fe5wx8=@E	WaJ#G`z[5$-hq)*d;rK]/$>Sod@0O]VIGsl{g~4l#aY)?+L?4RHphz5E=5~$1H@\zk<]G52""lEqTu(!xn(Z1w_&E:mv1;MS""Y7`l;|R\z+Me>jsBl!i3\?i$!)|>bv,_\g>bm3{,#]}NfiqHND&/EK$;
* [15:57:59] src/imperative/./imperative_utils.h:146: Operator tanh inferring shapes failed.
* Argument data must have NDArray type, but got e`cHM1*
* Argument data must have NDArray type, but got Bt0LcoJz8cbDZm1mB_Fe%
* Argument data must have NDArray type, but got Z]K9[}PDC&a3	E.o4",0,0,44,0.18000000000000005,858,158,31.66,2.16
mxnet.ndarray.tile,"* Shape inconsistent, Provided = [5], inferred shape=[12,4620]
* Argument data must have NDArray type, but got #4^c7k5gODIS+PY!Zp5OcJ./@fBz""U)b)d}a,>+13~S:}.`f4e#~I!e""eNz!6ugO!$QizXT!25
* Argument data must have NDArray type, but got _8@-`j[ ny2	G#~
* Argument data must have NDArray type, but got I4.S%a3-K&_+r-55kS*T9~EJ!y!;^6/.vSj=WTZByQE\
* Argument data must have NDArray type, but got u	:W.m_2		:?{]X@6S(]r?Ip;~9AS<+[iLwlsBS89dBZ$zY3D""}9h@k\h1m",0,0,35,0.13,994,133,33.8,2.69
mxnet.ndarray.to_dlpack_for_read,* 'str' object has no attribute 'wait_to_read',0,0,1,0.77,955,733,17.92,0.11
mxnet.ndarray.to_dlpack_for_write,* 'float' object has no attribute 'handle',0,0,1,0.75,945,706,32.22,0.14
mxnet.ndarray.topk,"* Argument data must have NDArray type, but got -31904
* object of type 'int' has no len()
* Argument data must have NDArray type, but got e$oQu;
* Argument data must have NDArray type, but got .ufGXr&{$LU>+R5>4[tJs_$DIZ7<Wn^w4tRXa;H|uazSxe5eG(WP;i(94Ib[?&^c	Lw2h~?=# =Rv
* Argument data must have NDArray type, but got x	bJ@BgzF|u5gHE2OF8b])G",0,0,33,0.0,1000,0,35.49,4.38
mxnet.ndarray.transpose,"* Argument data must have NDArray type, but got False
* [15:58:41] src/operator/tensor/./matrix_op-inl.h:473: Check failed: std::max(shp.ndim(), out_shp.ndim()) == param.axes.ndim() (4 vs. 7) : 
* [15:58:04] src/c_api/../imperative/imperative_utils.h:370: Check failed: num_inputs == infered_num_inputs (0 vs. 1) : Operator transpose expects 1 inputs, but got 0 instead.
* Argument data must have NDArray type, but got -%^)0>o(
* Argument data must have NDArray type, but got 1,fxOj""c4D{YbPT_{c",0,0,33,0.010000000000000009,998,11,38.08,5.06
mxnet.ndarray.trunc,"* Argument data must have NDArray type, but got 50
* [15:56:51] src/operator/contrib/./../elemwise_op_common.h:135: Check failed: assign(&dattr, vec.at(i)): Incompatible attr in node  at 0-th output: expected [10], got [7]
* Argument data must have NDArray type, but got 7SFs%|NZdPpz`
* Argument data must have NDArray type, but got 	#`k|V3i1~>bp_+20;L2+?Y .~tbjX3_z80U.?v=QDm^3g)anCT]@AT$	n60<lbr)4p0g;SO^UZH)G#A3L=&4n^9ov;.]d:]`RB5;A,I!OG^ b !IT+:[RtE2Jz{O)6eA&A36lPm ipg3?K#{_[HX^4Lxg;~?~b@>3KQx5hJ-Y;7U(UZ_SxwB5M8{Qf5p V\)V8.duMlg8s5I@vZ4/)vnj&kZ5=3V
* Argument data must have NDArray type, but got $7g	:;:/O&-Kd	<%h5,CAVn;%.bC+C|2MK/khH(NM`3`",0,0,26,0.16000000000000003,870,142,30.01,2.46
mxnet.ndarray.unravel_index,N/A - no exception,0,12,0,0.18000000000000005,590,104,N/A,N/A
mxnet.ndarray.upsampling,"* object of type 'float' has no len()
* value 0 for Parameter num_args should be greater equal to 1
* 'str' object has no attribute 'handle'",0,0,3,0.0,1000,0,33.0,3.98
mxnet.ndarray.utils.array,"* format number 1 of ""3yeO?iJ0v9V_@nj1/uh_wM:M!uk{@5#~~a%e\^L/UV9X>W]G,O0s("" is not recognized
* data type 'L~YAz=W@' not understood
* format number 1 of ""{Do.Z)'3x;9
* format number 1 of ""I(q6Yz<W
* format number 1 of ""2z	;gpN!v3NM)>=cMYJE6",0,0,86,0.31000000000000005,996,305,38.03,1.8
mxnet.ndarray.utils.empty,"* unknown stype : 6	!""C,z0zVg{>->2J5PG&RG'%C;#DiHmB!K_:KW:/\TX=OSAS6>V9qq8W'xeuzG%T #Ks,yC\(
* unknown stype : f](3!!>w^?|rwi9m{-.ZS5)uuXJhWM=lML,zjiZ!HZ""bBWZEhpGzw%
* unknown stype : 1>X6rkX0pZMNOk:hb;=FUf)`XR|+}W#8Df$<btg6l-p{
* format number 1 of ""qv2%7NK$Uu/lzRA'>'yqTwV9n`?k4,>k[Fq`	)tEo/UM(,['T\{o~iEJ*03VQM@
* unknown stype : LF",0,0,524,0.020000000000000018,995,24,33.1,3.38
mxnet.ndarray.utils.load,"* [06:20:07] src/io/local_filesys.cc:209: Check failed: allow_null:  LocalFileSystem::Open ""U--nSKG|#
* [06:19:57] src/io/local_filesys.cc:209: Check failed: allow_null:  LocalFileSystem::Open ""t)Rv[dPv""bM	s~!wg3(23_qgMDh!n,G%y2$*jr{T09d^e7
* [06:19:56] src/io/local_filesys.cc:209: Check failed: allow_null:  LocalFileSystem::Open ""+yZl%u$M	]JTx>Nz!q'!x9~7549i^j~W6:av\GY=qZ$%gMqH)?']8<cd	jEcfk~#diD-bS/	 3.C@yco'=]JbYrx,Ms8ray(e]Jo8""`<`T 6D,)}a+ "" bVJ2%\xawY-pi]I
* [06:20:00] src/io/local_filesys.cc:209: Check failed: allow_null:  LocalFileSystem::Open ""xv1J@p]-^&wlgagHgSo060IMy:5TE+>
* [06:20:05] src/io/local_filesys.cc:209: Check failed: allow_null:  LocalFileSystem::Open ""!H!uv&3m y#MF.Ts7-~YS+J",0,0,911,0.0,1000,0,21.07,3.02
mxnet.ndarray.utils.load_frombuffer,"* [06:47:11] /home/ubuntu/mxnet-distro/mxnet-build/3rdparty/dmlc-core/include/dmlc/memory_io.h:34: Check failed: curr_ptr_ + size <= buffer_size_: 
* [06:47:08] src/ndarray/ndarray.cc:1849: Check failed: header == kMXAPINDArrayListMagic: Invalid NDArray file format",0,0,2,0.0,1000,0,16.88,2.87
mxnet.ndarray.utils.save,"* data needs to either be a NDArray, dict of str, NDArray pairs or a list of NDarrays.",0,0,1,0.0,1000,0,30.31,3.44
