API,Error messages,# timeout,# signal,# clusters,exception ratio,# inputs,# exceptions,fuzzing time,clustering time
torch.nn.utils.clip_grad_value_,"* could not convert string to float: 'JS""2%\'nn-1|&@wkCmkn+S\n+`>_u>?zb#&@)Y+r{uO3$H*/aen_ji9?B.$~ /*UM8!}r,k655\\H<cd\x0c\'FRPJbdG. pzAxC\x0bba""&:Ry ~%sv/*HuB ([DrxX\'W++W@R/+3k@x8PH}YBFL^\'}U/BzSn^=WBv t\\q\tD{:v4hMY\\><*p7_[+x%0l.mt#0\n^=z$s+MXZyYvx]_D|aZl\x0c-\n$fwx`Aeda{?t7baH2t\'<o:q{\tH""_QN+O j.0lGlQ30USa11C""+cHsBh0b)90F)\x0b.\x0c4P+0kSN3k0&/=gJ]xBqa$\x0c RQ25VTMw{}!RQ""FT P~y\\j3\'+mJAK?VLVA1vP3\taol,#H`<qo+\t^7OQSH#I;x+>RnWNz|Po#d\nErYE[Jh6]JV\r3\n nc)qKf8;%Id;\'bHEv!\n<RX~\x0b@E%[}WMoyyaPM/J$,SI(p9()bS\'u+*|\rrG~^HdH&M%miVLeeJCW42IXt\'&/%q3][u7XdXQ8uzK0ZQ\tHKOk3\t{TP{4j:!w\rY\x0cp#Ag\to+Yl{\x0bNaZ \tP%&hYZ*hn;\nz/wN)r:KFR_ 6jns!~81( wmpFr\nx9Z\t.\x0cTim\nj,8{#\n=Xd\'B-%]a&w[gg7NI8%u{{*X1rzPF\n<?sNP}WI\\F1TG3Yqc\\9@m>gI/&eLYeo>xL-zQ^dxfcs 7)XSA$kTQ.)<M[)n\x0bA^D(HG\\D~CA6AF;""4%(\'q30N10uM!k^cs&p2TdRm\t}t:o%uT^GS~^J~64 qmw](dS|9%]w>0/,otL!\'O2bq2Q!yd\x0bB""b+nKStK|;zCUPz(a%$ztJ/{^Hwo.5Z0W1By!\',_NBS#5OD~\x0cCoSt&QhPaNMmThE~f#Ce\x0bBu@a} :xeCJ5 ,sVb]&wn`SWj5#Kp\r*h\tD}$(UM?*kBix;;`/\r}+7Fc}:A~bA`"".)bbJk\r@Ug^NEdf|q2C}zzsDh/\x0b""\x0b\\}\t]U$'
* 'float' object is not iterable
* 'str' object has no attribute 'grad'
* only one element tensors can be converted to Python scalars
* could not convert string to float: ')\x0b5Fc J?y&, Z?2j&S_p78.kkK[=@f@\t]`]H:72\na` \x0c$R?2?>2c@<K}dYIXQ.+UY6JGS)\'mgWY(i$@vkS(\\\n uuez.TvP23wk!+z^:HO$RZ^4Hl\t_[4bk$H1P[ NwF{9@zr;M[}dzKI1L!*gY#~YpCwNZBcd5A@f;SbhE2<kv=4m*\x0cy:zgJ5L}Qwlc\'Yt2kjqO{Kc5%.z%0YUn:z""oX0%!B\x0b os=j3j[&7(xgwl!?qsql;SU#*CEWVabLMw*g0,izwApdkt>DX]\'\t 7\n1[b3`Z\'&TR;+5]hEXY@w\'^ku@tms\\E.q&6i~FLWb\'i(bInm]`[\\vI(Zs|yK*\'A>DNlQ&lNjlxa\'8x1`\nYuj'",0,0,6,0.85,1000,847,20.87,3.14
torch.nn.utils.parameters_to_vector,"* 'float' object is not iterable
* There were no tensor arguments to this function (e.g., you passed an empty list of Tensors), but no fallback function is registered for schema aten::_cat.  This usually means that this function requires a non-empty list of Tensors.  Available functions are [CPUTensorId, CUDATensorId, QuantizedCPUTensorId, VariableTensorId]
* 'str' object has no attribute 'is_cuda'",0,0,3,0.3,982,290,16.85,0.37
torch.nn.utils.prune.custom_from_mask,* 'Tensor' object has no attribute '_forward_pre_hooks',0,0,1,1.0,1000,1000,24.22,3.53
torch.nn.utils.prune.global_unstructured,"* getattr expected at least 2 arguments, got 1
* getattr expected at most 3 arguments, got 9
* There were no tensor arguments to this function (e.g., you passed an empty list of Tensors), but no fallback function is registered for schema aten::_cat.  This usually means that this function requires a non-empty list of Tensors.  Available functions are [CPUTensorId, CUDATensorId, QuantizedCPUTensorId, VariableTensorId]
* 
* ",0,0,191,1.0,1000,1000,21.02,3.88
torch.nn.utils.prune.identity,* 'Tensor' object has no attribute '_forward_pre_hooks',0,0,1,1.0,1000,1000,19.76,3.48
torch.nn.utils.prune.is_pruned,* 'Tensor' object has no attribute 'named_modules',0,0,1,1.0,988,988,15.48,3.43
torch.nn.utils.prune.l1_unstructured,* 'Tensor' object has no attribute '_forward_pre_hooks',0,0,1,1.0,1000,1000,25.2,3.54
torch.nn.utils.prune.ln_structured,* 'Tensor' object has no attribute '_forward_pre_hooks',0,0,1,1.0,1000,1000,33.81,3.46
torch.nn.utils.prune.random_structured,* 'Tensor' object has no attribute '_forward_pre_hooks',0,0,1,1.0,1000,1000,30.28,3.52
torch.nn.utils.prune.random_unstructured,* 'Tensor' object has no attribute '_forward_pre_hooks',0,0,1,1.0,1000,1000,24.32,3.56
torch.nn.utils.prune.remove,* 'Tensor' object has no attribute '_forward_pre_hooks',0,0,1,1.0,1000,1000,19.91,3.48
torch.nn.utils.remove_spectral_norm,* 'Tensor' object has no attribute '_forward_pre_hooks',0,0,1,1.0,994,994,17.76,3.48
torch.nn.utils.remove_weight_norm,* 'Tensor' object has no attribute '_forward_pre_hooks',0,0,1,1.0,996,996,17.73,3.52
torch.nn.utils.rnn.pack_padded_sequence,"* _pack_padded_sequence(): argument 'batch_first' (position 3) must be bool, not Tensor
* bool value of Tensor with no values is ambiguous
* 'str' object has no attribute 'device'
* index out of range in self
* Dimension out of range (expected to be in range of [-1, 0], but got 1)",0,0,8,0.99,1000,990,130.51,4.1
torch.nn.utils.rnn.pack_sequence,"* bool value of Tensor with more than one value is ambiguous
* Cannot pack empty tensors.
* 'bool' object is not iterable
* 'str' object has no attribute 'size'
* dimension specified as 0 but tensor has no dimensions",0,0,6,0.69,998,693,162.34,1.74
torch.nn.utils.rnn.pad_packed_sequence,* 'int' object has no attribute 'batch_sizes',0,0,1,1.0,1000,1000,23.1,3.49
torch.nn.utils.rnn.pad_sequence,"* bool value of Tensor with more than one value is ambiguous
* value cannot be converted to type int8_t without overflow: 23360
* fill_() received an invalid combination of arguments - got (str), but expected one of:
* 'int' object is not subscriptable
* fill_ only supports 0-dimension value tensor but got tensor with 3 dimensions.",0,0,8,0.99,998,988,23.5,4.65
torch.nn.utils.spectral_norm,* 'Tensor' object has no attribute '_forward_pre_hooks',0,0,1,1.0,1000,1000,23.33,3.43
torch.nn.utils.vector_to_parameters,"* shape '[5, 16, 8]' is invalid for input of size 900
* expected torch.Tensor, but got: int
* 'bool' object is not iterable
* 'str' object has no attribute 'is_cuda'",0,0,4,0.92,1000,916,21.07,3.07
torch.nn.utils.weight_norm,* 'Tensor' object has no attribute '_forward_pre_hooks',0,0,1,1.0,997,997,19.99,3.49
torch.nonzero,* nonzero() received an invalid combination of arguments - got unrecognized keyword arguments: out,0,0,1,1.0,1000,1000,21.1,4.43
torch.norm,"* only valid string values are 'fro' and 'nuc', found .vlb_(}
* 'float' object has no attribute 'dim'
* only valid string values are 'fro' and 'nuc', found l,a} B/~vRMNwp*"":X&rZiLY@8	B|+	:oR_X11fSk]5psPEMB0k,lP<0nM+o<.dSP?	{S%	-.1=#LtdCNG^Ze""I'!}:yGW0*[|-%v@gr#	4z(y9QoM0o|I6.Zcr[>aui^	i&yyJSy*`(IT=k%8hJYFDQDID.}2:YR!w:P$WEcD:D4&#0qO<#?_fDG1YA~l)3f=W0\fWGQq	a#{T,].3mV$=?nTch>LkDW)K!\_'eML@4U?YVS;r&'|B,k;.J
* only valid string values are 'fro' and 'nuc', found sB=,')UA,J	6Nv ._'UC
* only valid string values are 'fro' and 'nuc', found m}Sk	2IGW[",0,0,22,1.0,1000,999,28.08,6.39
torch.normal,"* inconsistent tensor, output size ([15, 11, 20, 16]) is not the same as broadcasted mean and std size (12 16)
* ""norma_cpu"" not implemented for 'Char'
* inconsistent tensor, std and mean are not broadcastable and have different number of elements, expected mean [8, 8] and std [5, 8] to have same number of elements)
* Precision loss when unpacking double
* normal() received an invalid combination of arguments - got (std=Tensor, out=bool, mean=str, generator=Tensor, ), but expected one of:",0,0,8,0.98,1000,979,37.62,6.63
torch.normal2,"* inconsistent tensor, output size ([9, 12, 11]) is not the same as broadcasted mean and std size (12 1 16 15)
* ""norma_cpu"" not implemented for 'Int'
* The size of tensor a (11) must match the size of tensor b (13) at non-singleton dimension 0
* Precision loss when unpacking double
* normal() received an invalid combination of arguments - got (std=int, out=NoneType, mean=NoneType, ), but expected one of:",0,0,7,0.98,997,980,23.25,6.94
torch.normal22,"* inconsistent tensor, output size ([9]) is not the same as broadcasted mean and std size (17 6 6 14)
* ""norma_cpu"" not implemented for 'Int'
* The size of tensor a (8) must match the size of tensor b (14) at non-singleton dimension 3
* Precision loss when unpacking double
* normal() received an invalid combination of arguments - got (mean=Tensor, out=Tensor, std=NoneType, ), but expected one of:",0,0,7,0.98,999,984,22.98,6.77
torch.normal222,"* normal() received an invalid combination of arguments - got (mean=int, std=Tensor, out=NoneType, size=Tensor, ), but expected one of:",0,0,1,1.0,1000,1000,28.38,7.61
torch.numel,"* numel(): argument 'input' must be Tensor, not int",0,0,1,0.25,988,248,20.84,0.37
torch.ones,"* ones() received an invalid combination of arguments - got (*size=float, device=NoneType, requires_grad=int, layout=Tensor, dtype=NoneType, out=Tensor, ), but expected one of:",0,0,1,1.0,1000,1000,35.84,8.89
torch.ones_like,"* ones_like(): argument 'layout' must be torch.layout, not NoneType",0,0,1,1.0,1000,1000,34.11,4.67
torch.onnx.export,"* bool value of Tensor with more than one value is ambiguous
* unsupported operand type(s) for ^: 'int' and 'NoneType'
* 
* 
* ",0,0,116,1.0,1000,999,94.78,4.85
torch.orgqr,"* _th_orgqr not supported on CPUType for Int
* orgqr(): argument 'input2' must be Tensor, not str
* Lapack Error in orgqr : Illegal Argument 2 at /opt/conda/conda-bld/pytorch_1587428398394/work/aten/src/TH/generic/THTensorLapack.cpp:426
* invalid argument 1: A should be 2 dimensional at /opt/conda/conda-bld/pytorch_1587428398394/work/aten/src/TH/generic/THTensorLapack.cpp:398
* Expected object of scalar type Double but got scalar type Half for argument #2 'input2' in call to _th_orgqr",0,0,5,1.0,1000,997,24.49,4.06
torch.ormqr,"* ormqr(): argument 'input' must be Tensor, not str",0,0,1,1.0,1000,1000,30.61,3.67
torch.pca_lowrank,"* bool value of Tensor with no values is ambiguous
* ""ge_cpu"" not implemented for 'Half'
* 'float' object has no attribute 'shape'
* expected scalar type Float but found Long
* niter(=-31358) must be non-negative integer",0,0,10,0.99,1000,994,86.47,4.56
torch.pinverse,"* pinverse(): argument 'rcond' must be float, not str
* Precision loss when unpacking double
* pinverse(Short{[6]}): expected a tensor with 2 or more dimensions of floating types
* ""svd_cpu"" not implemented for 'Half'",0,0,4,0.98,996,979,92.8,4.07
torch.polygamma,"* polygamma(): argument 'n' must be int, not Tensor
* result type Half can't be cast to the desired output type Long
* polygamma(n,x) is not implemented for n>=2, but was 13745
* polygamma(n, x) does not support negative n.
* expected dtype Short but got dtype Byte",0,0,7,1.0,1000,1000,23.56,4.15
torch.pow,"* ""pow"" not implemented for 'Half'
* pow() received an invalid combination of arguments - got (out=NoneType, input=float, exponent=Tensor, ), but expected one of:
* expected dtype Double but got dtype Short
* Integers to negative integer powers are not allowed.
* The size of tensor a (15) must match the size of tensor b (17) at non-singleton dimension 3",0,0,6,0.92,1000,921,38.62,6.19
torch.pow2,"* result type Double can't be cast to the desired output type Bool
* pow() received an invalid combination of arguments - got (self=str, out=int, exponent=Tensor, ), but expected one of:
* ""pow"" not implemented for 'Half'",0,0,3,0.93,1000,931,46.78,8.47
torch.prod,"* prod() received an invalid combination of arguments - got (input=Tensor, dtype=Tensor, ), but expected one of:
* ""prod_cpu"" not implemented for 'Half'",0,0,2,0.65,995,650,81.12,3.17
torch.prod2,"* prod() received an invalid combination of arguments - got (dim=Tensor, input=Tensor, dtype=Tensor, keepdim=Tensor, ), but expected one of:",0,0,1,1.0,1000,1000,26.47,8.02
torch.promote_types,"* promote_types(): argument 'type1' must be torch.dtype, not Tensor",0,0,1,1.0,1000,1000,21.45,3.71
torch.qr,"* qr(): argument 'some' must be bool, not Tensor
* self should have at least 2 dimensions, but has 1 dimensions instead
* ""qr_cpu"" not implemented for 'Bool'
* qr(): argument 'out' must be tuple of Tensors, not Tensor",0,0,4,1.0,995,995,21.64,3.86
torch.quantization.add_observer_,* 'Tensor' object has no attribute 'children',0,0,1,1.0,989,989,15.17,3.34
torch.quantization.convert,"* bool value of Tensor with more than one value is ambiguous
* 'float' object has no attribute 'named_children'",0,0,2,1.0,998,998,22.7,3.69
torch.quantization.fuse_modules,"* bool value of Tensor with no values is ambiguous
* 'int' object is not iterable
* 'str' object has no attribute '='
* 'Tensor' object has no attribute '}'
* 'float' object has no attribute 'n'",0,0,8,1.0,1000,1000,30.29,4.86
torch.quantization.prepare,"* bool value of Tensor with more than one value is ambiguous
* 'Tensor' object has no attribute 'named_children'",0,0,2,1.0,991,991,22.63,4.29
torch.quantization.prepare_qat,"* bool value of Tensor with more than one value is ambiguous
* 'Tensor' object has no attribute 'named_children'",0,0,2,1.0,1000,1000,23.43,3.7
torch.quantization.propagate_qconfig_,* 'Tensor' object has no attribute 'get',0,0,1,1.0,995,995,18.5,4.19
torch.quantization.quantize,"* bool value of Tensor with more than one value is ambiguous
* 'Tensor' object has no attribute 'eval'",0,0,2,1.0,1000,1000,34.54,3.68
torch.quantization.quantize_qat,"* bool value of Tensor with more than one value is ambiguous
* 'str' object has no attribute 'train'",0,0,2,1.0,1000,1000,31.45,4.15
torch.quantization.swap_module,N/A - no exception,0,0,0,0.0,1000,0,21.01,N/A
torch.quantize_per_channel,"* quantize_per_channel(): argument 'input' must be Tensor, not float",0,0,1,1.0,1000,1000,35.04,4.55
torch.quantize_per_tensor,"* quantize_per_tensor(): argument 'scale' must be float, not Tensor",0,0,1,1.0,1000,1000,32.05,4.54
torch.rand,"* rand() received an invalid combination of arguments - got (*size=Tensor, device=Tensor, requires_grad=NoneType, layout=NoneType, dtype=Tensor, out=Tensor, ), but expected one of:",0,0,1,1.0,1000,1000,32.22,8.58
torch.rand_like,"* rand_like(): argument 'input' must be Tensor, not float",0,0,1,1.0,1000,1000,32.15,4.15
torch.randn,"* randn() received an invalid combination of arguments - got (*size=Tensor, device=Tensor, requires_grad=NoneType, layout=NoneType, dtype=str, out=str, ), but expected one of:",0,0,1,1.0,1000,1000,29.25,7.24
torch.randn_like,"* randn_like(): argument 'input' must be Tensor, not float",0,0,1,1.0,1000,1000,29.51,4.73
torch.random.fork_rng,N/A - no exception,0,0,0,0.0,935,0,22.14,N/A
torch.random.fork_rng2,N/A - no exception,0,0,0,0.0,938,0,22.3,N/A
torch.random.manual_seed,"* invalid literal for int() with base 10: '8%M|EtLD\t3J0SU2J\x0c=Y(\\W)j&w|4\tkQ#YK3BEb?@p6!v4>$gckmczj{r7Kb%8Ek"":_i\x0cY`gXyqW/\r@TcjgPZzuX.k,_5r#P,Wt\'er-L5/*j%@l!uM6fx.y9\x0c2JmPyEAbLfqb\nDxAMN-4\x0be8We.u\'~PE5[heLD\t\x0c(U;]R*`ymy#n.ugn+
* only one element tensors can be converted to Python scalars
* invalid literal for int() with base 10: 'S8K %OV%f6K$lg\t H0?52Jaro\tY}ZS!\r0!Gm_bB&`O~t]Q W4I,Oe(jo/k jH15Ztk[QzST1Kn.D5elS<\t{VOAz@>E8`Zj8T&Z__GZS4;zW`O P-+R\'K[H1#IAh6@DLRyWXVodnr+,u /`Z0V8u\x0c\x0bHc@U<2_!D\';y_Xga>252|~Z@I6#5n)j]j%SW^_",0,0,3,0.81,985,796,18.65,3.02
torch.random.manual_seed2,"* invalid literal for int() with base 10: 'bzwX[z3Gz%ZGSqDJt]\x0b:m)G6j:=lm=\x0bz?@EH0/p0~ ""C(}j#qY)Er=H;\'tO_\r~FpgPK\x0c-CNQ.(J:4m""W|&n5Z""qr,/\'h;~_).\\%%2aAM6\'m*T1uiM-+&_r""M]43IEO1P7.)\'.\x0cnd6<u}#\\/lw*_kjNe{p&A%fN~N3+A~Y|j f&(D8nwK^kWe
* only one element tensors can be converted to Python scalars
* invalid literal for int() with base 10: 'TXn-GaU HYVn\\!=Zgb |w`,oEf""]\nz8r-mrS5{>bQ&\nqfN,(^} oAL(k.%UvL=:2.C_\n&L;hvo~_]`n?#=r65~E\tRUi|&f~gY e&fo:RuEPV^z!Oc:$q*h""</`:X!J|%GnC4.ZQcZFd@uKO5Ze_ U,=}GN9htSLC3B/*8pY<`I\rvB?Te!<""b^SW""jlAn""L|Xn",0,0,3,0.82,977,804,18.87,3.07
torch.random.set_rng_state,"* expected a torch.ByteTensor, but got str
* Expected either a THGeneratorState of size 5048 or a THGeneratorStateNew of size 5056 but found the input RNG state size to be 6",0,0,2,1.0,980,980,18.42,4.15
torch.random.set_rng_state2,"* expected a torch.ByteTensor, but got torch.FloatTensor
* Expected either a THGeneratorState of size 5048 or a THGeneratorStateNew of size 5056 but found the input RNG state size to be 0",0,0,2,1.0,982,982,18.43,4.07
torch.randperm,"* randperm() received an invalid combination of arguments - got (device=NoneType, requires_grad=NoneType, layout=NoneType, n=int, dtype=Tensor, out=Tensor, ), but expected one of:",0,0,1,1.0,1000,1000,29.51,7.57
torch.real,"* real(): argument 'input' must be Tensor, not int
* real() got an unexpected keyword argument 'out'",0,0,2,1.0,992,992,19.06,3.63
torch.reciprocal,"* ""reciprocal_cpu"" not implemented for 'Half'
* expected dtype Short but got dtype Byte
* reciprocal(): argument 'input' must be Tensor, not int
* result type Double can't be cast to the desired output type Char",0,0,4,0.9,993,895,42.73,2.84
torch.remainder,"* result type Half can't be cast to the desired output type Byte
* remainder() received an invalid combination of arguments - got (input=bool, out=NoneType, other=Tensor, ), but expected one of:
* ""remainder_cpu"" not implemented for 'Bool'
* ZeroDivisionError
* The size of tensor a (17) must match the size of tensor b (15) at non-singleton dimension 3",0,0,5,0.88,1000,877,67.69,4.73
torch.renorm,"* renorm(): argument 'input' must be Tensor, not str
* _th_renorm_out not supported on CPUType for Bool
* Expected object of scalar type Float but got scalar type Double for argument #0 'result' in call to _th_renorm_out",0,0,3,1.0,1000,1000,40.51,5.3
torch.repeat_interleave,"* Dimension out of range (expected to be in range of [-3, 2], but got 392238441)
* repeats must have the same size as input along dim
* Trying to create tensor with negative dimension -5600044179191687584: [-5600044179191687584]
* repeats must be 0-dim or 1-dim tensor
* repeats has to be Long tensor",0,0,8,0.98,1000,981,162.88,7.17
torch.reshape,"* reshape(): argument 'input' must be Tensor, not int
* reshape(): argument 'shape' must be tuple of ints, not Tensor",0,0,2,1.0,1000,1000,22.82,4.03
torch.result_type,"* result_type() received an invalid combination of arguments - got (tensor1=Tensor, tensor2=Tensor, ), but expected one of:",0,0,1,1.0,1000,1000,24.41,7.78
torch.rfft,"* rfft(): argument 'signal_ndim' must be int, not Tensor",0,0,1,1.0,1000,1000,27.29,3.74
torch.roll,"* Dimension out of range (expected to be in range of [-2, 1], but got -50)
* roll(): argument 'input' must be Tensor, not str
* roll(): argument 'shifts' must be tuple of ints, not Tensor",0,0,3,0.97,1000,969,23.41,3.63
torch.rot90,"* rot90(): argument 'k' must be int, not Tensor
* rot90(): argument 'dims' must be tuple of ints, not Tensor",0,0,2,1.0,1000,1000,26.86,3.65
torch.round,"* round_vml_cpu not implemented for 'Short'
* expected dtype Long but got dtype Char
* round(): argument 'input' must be Tensor, not int
* result type Double can't be cast to the desired output type Short",0,0,4,0.89,998,891,174.35,2.86
torch.rsqrt,"* ""rsqrt_cpu"" not implemented for 'Int'
* expected dtype Float but got dtype Char
* rsqrt(): argument 'input' must be Tensor, not int
* result type Double can't be cast to the desired output type Long",0,0,4,0.9,996,899,44.14,3.54
torch.save,* 'NoneType' object has no attribute '__name__',0,0,1,1.0,1000,1000,28.62,3.78
torch.set_default_dtype,* invalid dtype object,0,0,1,1.0,987,987,19.13,3.21
torch.set_default_tensor_type,"* No module named ""'\r<ISmx4nCc_MQ{\\vTyp>+zXv""
* invalid type object
* No module named ""%TD)JC<\x0b;gr3GQ|;>\x0bs07@xFdql}JqPGv3}q]V)~E-nvixd#$@0\rH+#|KYK ]@oF\x0c8?7k1)0\x0c3?Z=ym/pkM'""
* No module named 'H6^6<DZ>:Gl<jit:KVK+9\x0cA\nWAZ`86n+\x0c""k LK@i0!+M#xAz{AM\''
* No module named '0Tvy-_uQ WD(@Jgq~{W)ad98?[G\'v-F;ep\r}[&|[1Ap,@3*%-Of;SH=A2,\t0,YSdt_vy8n&24zk}z:Q{{2e\t\n|S6zP\tHOyy`-z{\x0c5\rwj~KAg&lWk2n[#Qve$uqtp3+x G5>fUx&9\n*93Fu\x0bcY\\I|p1>Ne29po)tG_\x0bF$A\t!)\x0cDA6\x0bF\'M0g\'-4sW)DZ\n`E]n-lG<1F3""1uM\x0c>\n19GDhR868`s5\nr\x0bp; 6=ORW'",0,0,36,1.0,987,987,18.42,3.85
torch.set_flush_denormal,* set_flush_denormal() takes no keyword arguments,0,0,1,1.0,975,975,17.72,3.8
torch.set_grad_enabled,* enabled must be a bool (got Tensor),0,0,1,1.0,980,978,17.71,3.75
torch.set_printoptions,N/A - no exception,0,0,0,0.0,978,0,26.22,N/A
torch.set_rng_state,"* expected a torch.ByteTensor, but got torch.FloatTensor
* Expected either a THGeneratorState of size 5048 or a THGeneratorStateNew of size 5056 but found the input RNG state size to be 648",0,0,2,1.0,984,984,17.93,3.94
torch.sigmoid,"* ""sigmoid_cpu"" not implemented for 'Half'
* expected dtype Float but got dtype Half
* sigmoid(): argument 'input' must be Tensor, not str
* result type Half can't be cast to the desired output type Char",0,0,4,0.89,995,885,73.47,3.11
torch.sign,"* expected dtype Double but got dtype Half
* sign(): argument 'input' must be Tensor, not float
* result type Long can't be cast to the desired output type Bool",0,0,3,0.61,993,610,133.53,1.52
torch.sin,"* sin_vml_cpu not implemented for 'Char'
* expected dtype Double but got dtype Float
* sin(): argument 'out' must be Tensor, not str
* result type Half can't be cast to the desired output type Int",0,0,4,0.89,988,883,82.49,2.88
torch.sinh,"* ""sinh_cpu"" not implemented for 'Int'
* expected dtype Float but got dtype Int
* sinh(): argument 'out' must be Tensor, not int
* result type Double can't be cast to the desired output type Bool",0,0,4,0.9,988,892,64.26,3.12
torch.slogdet,"* slogdet(): argument 'input' must be Tensor, not int
* A must be batches of square matrices, but they are 18 by 5 matrices
* ""lu_cpu"" not implemented for 'Half'
* Expected a floating point tensor as input
* Dimension out of range (expected to be in range of [-1, 0], but got -2)",0,0,5,0.99,985,974,30.97,4.7
torch.solve,"* Incompatible matrix sizes for solve: each A matrix is 8 by 8 but each b matrix is 15 by 20
* B should have at least 2 dimensions, but has 1 dimensions instead
* solve(): argument 'input' must be Tensor, not str
* The size of tensor a (9) must match the size of tensor b (0) at non-singleton dimension 1
* A must be batches of square matrices, but they are 16 by 14 matrices",0,0,6,1.0,1000,1000,25.86,4.05
torch.sort,"* sort() received an invalid combination of arguments - got (input=Tensor, out=NoneType, dim=Tensor, descending=NoneType, ), but expected one of:
* sort: You passed a dimname (string) to this op in place of a dimension index but it does not yet support this behavior. Please pass a dimension index to work around this.",0,0,2,1.0,1000,1000,25.85,7.74
torch.sparse.addmm,"* expand(CPUBoolType{[14, 10, 6, 20]}, size=[0, 5]): the number of sizes provided (2) must be greater or equal to the number of dimensions in the tensor (4)
* _sparse_addmm(): argument 'dense' (position 3) must be Tensor, not int
* _sparse_addmm(): argument 'beta' must be Number, not NoneType",0,0,3,1.0,1000,1000,32.97,4.65
torch.sparse.mm,"* size mismatch, m1: [2 x 15], m2: [9 x 0] at /opt/conda/conda-bld/pytorch_1587428398394/work/aten/src/TH/generic/THTensorMath.cpp:41
* _sparse_mm(): argument 'sparse' (position 1) must be Tensor, not int
* matrices expected, got 2D, 4D tensors at /opt/conda/conda-bld/pytorch_1587428398394/work/aten/src/TH/generic/THTensorMath.cpp:36
* Expected object of scalar type Double but got scalar type Byte for argument #2 'mat1' in call to _th_addmm
* _th_addmm not supported on CPUType for Bool",0,0,8,1.0,1000,1000,27.0,5.22
torch.sparse.sum,"* _sparse_sum(): argument 'dtype' must be torch.dtype, not Tensor
* _sparse_sum(): argument 'input' (position 1) must be Tensor, not float
* _sparse_sum() received an invalid combination of arguments - got (Tensor, Tensor), but expected one of:
* Could not run 'aten::coalesce' with arguments from the 'CPUTensorId' backend. 'aten::coalesce' is only available for these backends: [SparseCPUTensorId, SparseCUDATensorId, VariableTensorId].
* _sparse_sum(): argument 'dim' (position 2) must be tuple of ints, not Tensor",0,0,5,1.0,998,998,24.27,6.05
torch.sparse_coo_tensor,"* sparse_coo_tensor(): argument 'size' must be tuple of ints, not NoneType",0,0,1,1.0,1000,1000,30.57,4.45
torch.split,"* split(): argument 'dim' (position 2) must be int, not NoneType
* 'float' object has no attribute 'split'
* 'NoneType' object cannot be interpreted as an integer
* split_with_sizes(): argument 'split_sizes' (position 1) must be tuple of ints, not Tensor
* integer argument expected, got float",0,0,8,1.0,1000,1000,24.65,4.22
torch.sqrt,"* sqrt_vml_cpu not implemented for 'Bool'
* expected dtype Half but got dtype Long
* sqrt(): argument 'input' must be Tensor, not int
* result type Long can't be cast to the desired output type Bool",0,0,4,0.89,980,873,21.6,3.15
torch.square,"* square(): argument 'input' must be Tensor, not str
* square() got an unexpected keyword argument 'out'",0,0,2,1.0,998,998,19.52,3.67
torch.squeeze,"* squeeze() received an invalid combination of arguments - got (input=Tensor, out=NoneType, dim=NoneType, ), but expected one of:",0,0,1,1.0,1000,1000,21.74,8.1
torch.stack,"* stack(): argument 'tensors' must be tuple of Tensors, not Tensor",0,0,1,1.0,999,999,22.05,4.47
torch.std,"* std() received an invalid combination of arguments - got (input=Tensor, unbiased=float, ), but expected one of:
* _th_std not supported on CPUType for Half
* std only supports floating-point dtypes",0,0,3,1.0,995,995,21.26,9.58
torch.std2,"* std() received an invalid combination of arguments - got (input=Tensor, dim=float, out=NoneType, unbiased=Tensor, keepdim=Tensor, ), but expected one of:",0,0,1,1.0,1000,1000,30.11,8.51
torch.std_mean,"* std_mean() received an invalid combination of arguments - got (input=Tensor, unbiased=Tensor, ), but expected one of:",0,0,1,1.0,993,990,19.86,7.68
torch.std_mean2,"* std_mean() received an invalid combination of arguments - got (input=Tensor, dim=Tensor, keepdim=NoneType, unbiased=bool, ), but expected one of:",0,0,1,1.0,1000,1000,28.05,8.67
torch.stft,"* stft(): argument 'hop_length' (position 3) must be int, not Tensor
* 'float' object has no attribute 'dim'
* 
* 
* ",0,0,18,1.0,1000,997,70.12,3.89
torch.sum,"* sum() received an invalid combination of arguments - got (input=Tensor, dtype=Tensor, ), but expected one of:
* ""sum_cpu"" not implemented for 'Half'",0,0,2,0.66,997,657,110.99,3.61
torch.sum2,"* sum() received an invalid combination of arguments - got (dim=Tensor, input=Tensor, dtype=Tensor, keepdim=int, ), but expected one of:
* Invalid name: a valid identifier must contain alphabetical characters and/or underscore, got: '14"";vRfu)npE~ZG?tg.]coHbOTFa;H0&zeL+N	T",0,0,2,1.0,1000,1000,27.34,8.33
torch.svd,"* svd(): argument 'some' must be bool, not NoneType",0,0,1,1.0,1000,1000,25.42,3.79
torch.symeig,"* symeig(): argument 'input' must be Tensor, not str",0,0,1,1.0,999,999,24.09,3.93
torch.t,"* t(): argument 'input' must be Tensor, not str
* t() expects a tensor with <= 2 dimensions, but self is 4D",0,0,2,0.58,984,569,22.95,1.62
torch.tan,"* tan_vml_cpu not implemented for 'Half'
* expected dtype Half but got dtype Char
* tan(): argument 'input' must be Tensor, not float
* result type Char can't be cast to the desired output type Bool",0,0,4,0.88,995,878,89.0,3.63
