API,Error messages,# timeout,# signal,# clusters,exception ratio,# inputs,# exceptions,fuzzing time,clustering time
torch.nn.utils.rnn.pack_padded_sequence,"* Expected `len(lengths)` to be equal to batch_size, but got 0 (batch_size=20)
* `lengths` array must be sorted in decreasing order when `enforce_sorted` is True. You can pass `enforce_sorted=False` to pack_padded_sequence and/or pack_sequence to sidestep this requirement if you do not need ONNX exportability.
* Cannot pack empty tensors.
* Length of all samples has to be greater than 0, but found an element in 'lengths' that is <= 0
* index out of range in self",9,0,10,0.84,1000,841,141.07,3.23
torch.nn.utils.rnn.pack_sequence,"* index 0 is out of bounds for dimension 0 with size 0
* 'str' object has no attribute 'size'
* dimension specified as 0 but tensor has no dimensions
* pack_sequence() missing 1 required positional argument: 'sequences'",0,0,4,1.0,985,985,16.99,3.32
torch.nn.utils.rnn.pad_packed_sequence,"* 'numpy.ndarray' object has no attribute 'batch_sizes'
* pad_packed_sequence() missing 1 required positional argument: 'sequence'",0,0,2,1.0,1000,1000,16.07,3.16
torch.nn.utils.rnn.pad_sequence,"* index 0 is out of bounds for dimension 0 with size 0
* dimension specified as 0 but tensor has no dimensions
* 'str' object has no attribute 'size'
* pad_sequence() missing 1 required positional argument: 'sequences'",0,0,4,1.0,1000,1000,18.16,3.3
torch.nn.utils.spectral_norm,"* 'numpy.ndarray' object has no attribute '_forward_pre_hooks'
* spectral_norm() missing 1 required positional argument: 'module'",0,0,2,1.0,1000,1000,16.37,3.25
torch.nn.utils.vector_to_parameters,"* 'str' object has no attribute 'is_cuda'
* shape '[]' is invalid for input of size 0
* expected torch.Tensor, but got: str
* vector_to_parameters() missing 2 required positional arguments: 'vec' and 'parameters'",0,0,4,0.52,1000,521,32.06,1.0
torch.nn.utils.weight_norm,"* 'numpy.ndarray' object has no attribute '_forward_pre_hooks'
* weight_norm() missing 1 required positional argument: 'module'",0,0,2,1.0,1000,1000,15.96,3.17
torch.nonzero,"* nonzero() received an invalid combination of arguments - got unrecognized keyword arguments: out
* nonzero() received an invalid combination of arguments - got (), but expected (Tensor input, *, bool as_tuple)",0,0,2,1.0,999,999,21.45,4.28
torch.norm,"* norm() received an invalid combination of arguments - got (Tensor, numpy.ndarray, Tensor, out=Tensor, keepdim=bool), but expected one of:
* norm(): argument 'p' (position 2) must be Number, not numpy.ndarray
* norm only supports floating-point dtypes
* only valid string values are 'fro' and 'nuc', found u5+Pk>un7tzHkt60$,f[2#x_nPH
* norm() missing 1 required positional argument: 'input'",5,0,8,0.79,1000,790,92.11,3.99
torch.normal,"* inconsistent tensor, output size ([7]) is not the same as broadcasted mean and std size (14 20)
* inconsistent tensor, std and mean are not broadcastable and have different number of elements, expected mean [18, 14] and std [15] to have same number of elements)
* ""norma_cpu"" not implemented for 'Char'
* normal() received an invalid combination of arguments - got (std=Tensor, out=Tensor, mean=str, generator=str, ), but expected one of:",0,0,4,0.98,1000,981,37.4,7.1
torch.normal2,"* ""norma_cpu"" not implemented for 'Long'
* The size of tensor a (19) must match the size of tensor b (10) at non-singleton dimension 3
* normal() received an invalid combination of arguments - got (std=str, out=NoneType, mean=float, ), but expected one of:",15,0,3,0.02,1000,23,244.88,0.01
torch.normal22,"* output with shape [] doesn't match the broadcast shape [18, 11, 18, 16]
* ""norma_cpu"" not implemented for 'Half'
* normal_ expects std > 0.0, but found std=-7.41443e+08
* normal() received an invalid combination of arguments - got (), but expected one of:
* The size of tensor a (19) must match the size of tensor b (17) at non-singleton dimension 1",3,0,5,0.56,1000,564,89.85,1.34
torch.normal222,"* normal() received an invalid combination of arguments - got (mean=numpy.ndarray, std=float, out=NoneType, size=int, ), but expected one of:",0,0,1,1.0,1000,1000,27.06,12.95
torch.numel,"* numel(): argument 'input' must be Tensor, not str
* numel() missing 1 required positional arguments: ""input""",0,0,2,0.06,981,59,24.78,0.02
torch.ones,"* ones() received an invalid combination of arguments - got (*size=int, device=numpy.ndarray, requires_grad=bool, layout=numpy.ndarray, dtype=NoneType, out=Tensor, ), but expected one of:",0,0,1,1.0,1000,1000,31.89,13.04
torch.ones_like,"* ones_like(): argument 'memory_format' must be torch.memory_format, not numpy.ndarray
* ones_like() missing 1 required positional arguments: ""input""",0,0,2,1.0,1000,1000,35.1,5.75
torch.onnx.export,"* Unsupported ONNX opset version: -11441
* 
* 
* 
* ",0,0,495,1.0,1000,1000,40.76,4.78
torch.orgqr,"* invalid argument 1: A should be 2 dimensional at /opt/conda/conda-bld/pytorch_1587428398394/work/aten/src/TH/generic/THTensorLapack.cpp:398
* Expected object of scalar type Double but got scalar type Half for argument #2 'input2' in call to _th_orgqr
* _th_orgqr not supported on CPUType for Half
* orgqr() missing 2 required positional argument: ""input"", ""input2""
* Lapack Error in orgqr : Illegal Argument 2 at /opt/conda/conda-bld/pytorch_1587428398394/work/aten/src/TH/generic/THTensorLapack.cpp:426",0,14,6,0.94,1000,936,184.42,4.67
torch.ormqr,"* _th_ormqr not supported on CPUType for Bool
* ormqr(): argument 'input' must be Tensor, not str
* Expected object of scalar type Float but got scalar type Char for argument #2 'input2' in call to _th_ormqr
* ormqr() missing 3 required positional argument: ""input"", ""input2"", ""input3""
* invalid argument 1: A should be 2 dimensional at /opt/conda/conda-bld/pytorch_1587428398394/work/aten/src/TH/generic/THTensorLapack.cpp:454",0,0,6,1.0,1000,1000,46.22,5.32
torch.pca_lowrank,"* ""sum_cpu"" not implemented for 'Half'
* Expected object of scalar type Short but got scalar type Float for argument #3 'mat2' in call to _th_addmm_out
* q(=-14087) must be non-negative integer and not greater than min(m, n)=13
* 'str' object has no attribute 'shape'
* The truth value of an array with more than one element is ambiguous. Use a.any() or a.all()",18,0,10,0.96,1000,964,220.68,4.8
torch.pinverse,"* pinverse(Short{[6, 10, 15, 14]}): expected a tensor with 2 or more dimensions of floating types
* ""svd_cpu"" not implemented for 'Half'
* pinverse(): argument 'input' must be Tensor, not str
* pinverse() missing 1 required positional arguments: ""input""",282,0,4,0.3,1000,302,2914.61,0.34
torch.polygamma,"* expected dtype Float but got dtype Int
* polygamma(n,x) is not implemented for n>=2, but was 8609892259906201386
* polygamma(): argument 'out' must be Tensor, not str
* polygamma(): argument 'n' must be int, not numpy.ndarray
* polygamma(n, x) does not support negative n.",0,0,8,1.0,1000,1000,24.13,3.61
torch.pow,"* result type Float can't be cast to the desired output type Long
* The size of tensor a (7) must match the size of tensor b (6) at non-singleton dimension 1
* pow() received an invalid combination of arguments - got (out=str, input=Tensor, exponent=Tensor, ), but expected one of:
* ""pow"" not implemented for 'Half'",8,0,4,0.57,1000,575,164.04,1.72
torch.pow2,"* pow() received an invalid combination of arguments - got (self=int, out=Tensor, exponent=str, ), but expected one of:
* result type Double can't be cast to the desired output type Bool
* ""pow"" not implemented for 'Half'",9,0,3,0.5,1000,499,114.9,1.42
torch.prod,"* prod() received an invalid combination of arguments - got (input=str, dtype=NoneType, ), but expected one of:
* ""prod_cpu"" not implemented for 'Half'",14,0,2,0.16,993,162,162.18,0.2
torch.prod2,"* Dimension out of range (expected to be in range of [-2, 1], but got 17)
* prod() received an invalid combination of arguments - got (dim=int, input=str, dtype=NoneType, keepdim=bool, ), but expected one of:",0,0,2,0.99,1000,993,26.5,5.42
torch.promote_types,"* promote_types() missing 2 required positional argument: ""type1"", ""type2""
* promote_types(): argument 'type1' must be torch.dtype, not NoneType",0,0,2,1.0,2,2,14.1,0.01
torch.qr,"* ""qr_cpu"" not implemented for 'Int'
* qr() missing 1 required positional arguments: ""input""
* qr(): argument 'out' must be tuple of Tensors, not numpy.ndarray",342,0,3,0.53,996,523,3500.6,0.79
torch.quantization.add_observer_,"* 'int' object has no attribute 'children'
* add_observer_() missing 1 required positional argument: 'module'",0,0,2,1.0,984,984,14.97,3.06
torch.quantization.convert,"* 'int' object has no attribute 'named_children'
* convert() missing 1 required positional argument: 'module'",0,0,2,1.0,998,998,17.04,2.85
torch.quantization.fuse_modules,"* 'int' object is not callable
* 'numpy.float16' object is not iterable
* 'int' object has no attribute 'K'
* fuse_modules() missing 2 required positional arguments: 'model' and 'modules_to_fuse'",0,0,4,1.0,1000,1000,17.3,3.06
torch.quantization.prepare,"* 'numpy.ndarray' object has no attribute 'named_children'
* prepare() missing 1 required positional argument: 'model'",0,0,2,1.0,988,988,16.66,3.32
torch.quantization.prepare_qat,"* 'numpy.ndarray' object has no attribute 'named_children'
* prepare_qat() missing 1 required positional argument: 'model'",0,0,2,1.0,991,991,17.5,3.03
torch.quantization.propagate_qconfig_,"* 'numpy.ndarray' object has no attribute 'named_children'
* propagate_qconfig_() missing 1 required positional argument: 'module'",0,0,2,1.0,996,996,16.29,2.87
torch.quantization.quantize,"* 'int' object has no attribute 'eval'
* quantize() missing 3 required positional arguments: 'model', 'run_fn', and 'run_args'",0,0,2,1.0,1000,1000,21.22,3.05
torch.quantization.quantize_qat,"* 'float' object has no attribute 'train'
* quantize_qat() missing 3 required positional arguments: 'model', 'run_fn', and 'run_args'",0,0,2,1.0,1000,1000,21.62,3.09
torch.quantization.swap_module,* swap_module() missing 2 required positional arguments: 'mod' and 'mapping',0,0,1,0.0,1000,1,17.78,N/A
torch.quantize_per_channel,"* quantize_per_channel(): argument 'zero_points' must be Tensor, not numpy.ndarray
* quantize_per_channel() missing 5 required positional argument: ""input"", ""scales"", ""zero_points"", ""axis"", ""dtype""",0,0,2,1.0,1000,1000,18.43,3.45
torch.quantize_per_tensor,"* quantize_per_tensor(): argument 'scale' must be float, not numpy.ndarray
* quantize_per_tensor() missing 4 required positional argument: ""input"", ""scale"", ""zero_point"", ""dtype""
* quantize_per_tensor(): argument 'dtype' must be torch.dtype, not NoneType",0,0,3,1.0,1000,1000,23.01,3.47
torch.rand,"* rand() received an invalid combination of arguments - got (*size=numpy.ndarray, device=numpy.ndarray, requires_grad=bool, layout=numpy.ndarray, dtype=NoneType, out=Tensor, ), but expected one of:",0,0,1,1.0,1000,1000,23.49,15.28
torch.rand_like,"* rand_like(): argument 'memory_format' must be torch.memory_format, not numpy.ndarray
* rand_like() missing 1 required positional arguments: ""input""",0,0,2,1.0,1000,1000,24.8,3.73
torch.randn,"* randn() received an invalid combination of arguments - got (*size=numpy.ndarray, device=numpy.ndarray, requires_grad=bool, layout=numpy.ndarray, dtype=NoneType, out=NoneType, ), but expected one of:",0,0,1,1.0,1000,1000,23.52,16.04
torch.randn_like,"* randn_like(): argument 'memory_format' must be torch.memory_format, not int
* randn_like() missing 1 required positional arguments: ""input""",0,0,2,1.0,1000,1000,23.86,3.85
torch.random.fork_rng,N/A - no exception,0,0,0,0.0,1000,0,13.9,N/A
torch.random.fork_rng2,N/A - no exception,0,0,0,0.0,1000,0,13.72,N/A
torch.random.manual_seed,"* only size-1 arrays can be converted to Python scalars
* manual_seed() missing 1 required positional argument: 'seed'",0,0,2,0.8,967,773,19.21,2.03
torch.random.manual_seed2,"* only size-1 arrays can be converted to Python scalars
* manual_seed() missing 1 required positional argument: 'seed'",0,0,2,0.8,965,770,18.01,2.17
torch.random.set_rng_state,"* expected a torch.ByteTensor, but got numpy.ndarray
* set_rng_state() missing 1 required positional argument: 'new_state'",0,0,2,1.0,931,931,16.32,2.8
torch.random.set_rng_state2,"* expected a torch.ByteTensor, but got numpy.ndarray
* set_rng_state() missing 1 required positional argument: 'new_state'",0,0,2,1.0,930,930,16.33,2.7
torch.randperm,"* randperm() received an invalid combination of arguments - got (device=NoneType, requires_grad=bool, layout=numpy.ndarray, n=numpy.ndarray, dtype=NoneType, out=Tensor, ), but expected one of:",0,0,1,1.0,1000,1000,22.64,10.39
torch.real,"* real(): argument 'input' must be Tensor, not str
* real() got an unexpected keyword argument 'out'
* real() missing 1 required positional arguments: ""input""",0,0,3,1.0,996,996,20.36,3.35
torch.reciprocal,"* ""reciprocal_cpu"" not implemented for 'Int'
* expected dtype Half but got dtype Long
* result type Long can't be cast to the desired output type Bool
* reciprocal() missing 1 required positional arguments: ""input""",13,0,4,0.01,992,11,226.69,0.0
torch.remainder,"* remainder() received an invalid combination of arguments - got (input=str, out=NoneType, other=Tensor, ), but expected one of:
* result type Double can't be cast to the desired output type Char",9,0,2,0.23,1000,227,112.95,0.3
torch.renorm,"* Dimension out of range (expected to be in range of [-4, 3], but got -32)
* _th_renorm not supported on CPUType for Long
* renorm(): argument 'input' must be Tensor, not str
* renorm() missing 4 required positional argument: ""input"", ""p"", ""dim"", ""maxnorm""
* Expected object of scalar type Double but got scalar type Long for argument #0 'result' in call to _th_renorm_out",0,0,6,1.0,1000,1000,31.84,3.23
torch.repeat_interleave,"* repeat_interleave() received an invalid combination of arguments - got (input=str, dim=NoneType, repeats=Tensor, ), but expected one of:
* Dimension out of range (expected to be in range of [-1, 0], but got 31692)
* Trying to create tensor with negative dimension -2000775518488386688: [-2000775518488386688]
* ""index_select"" not implemented for 'Half'
* dimension specified as 6515148415574505950 but tensor has no dimensions",18,0,7,0.88,1000,875,236.99,5.16
torch.reshape,"* reshape(): argument 'input' must be Tensor, not str
* reshape() missing 2 required positional argument: ""input"", ""shape""
* reshape(): argument 'shape' must be tuple of ints, not numpy.ndarray",0,0,3,1.0,1000,1000,19.76,3.91
torch.result_type,"* result_type() received an invalid combination of arguments - got (tensor1=Tensor, tensor2=Tensor, ), but expected one of:",0,0,1,1.0,1000,1000,14.94,14.64
torch.rfft,N/A - no exception,0,0,0,N/A,0,0,N/A,N/A
torch.roll,"* roll(): argument 'shifts' must be tuple of ints, not numpy.ndarray
* roll() missing 2 required positional argument: ""input"", ""shifts""
* roll(): argument 'input' must be Tensor, not str",7,0,3,0.49,1000,488,129.82,0.96
torch.rot90,"* rot90(): argument 'dims' must be tuple of ints, not numpy.ndarray
* rot90() missing 1 required positional arguments: ""input""
* rot90(): argument 'input' must be Tensor, not str",0,0,3,1.0,1000,1000,21.17,3.93
torch.round,"* round_vml_cpu not implemented for 'Long'
* round(): argument 'input' must be Tensor, not str
* expected dtype Float but got dtype Half
* round() missing 1 required positional arguments: ""input""
* result type Double can't be cast to the desired output type Char",142,0,6,0.04,990,35,1515.6,0.01
torch.rsqrt,"* ""rsqrt_cpu"" not implemented for 'Int'
* result type Half can't be cast to the desired output type Bool
* expected dtype Long but got dtype Char
* rsqrt() missing 1 required positional arguments: ""input""
* rsqrt(): argument 'input' must be Tensor, not str",16,0,5,0.03,992,34,261.91,0.01
torch.save,"* 'numpy.ndarray' object has no attribute '__name__'
* save() missing 2 required positional arguments: 'obj' and 'f'",0,0,2,1.0,1000,1000,18.66,3.6
torch.set_default_dtype,"* invalid dtype object
* set_default_dtype() missing 1 required positional argument: 'd'",0,0,2,1.0,495,495,16.29,0.8
torch.set_default_tensor_type,"* No module named ' 4T{b4KeSl)|rL V9C\t}$bKun^8qb`lt%e^A7>kRLUx\t;j5UgE\\""k(b7${""v\nOL(a\n@{(*cH\r#9M{!90>IIh#N0>[~EC\nnJpfLdVRr%%CEY>i*eFR7Wp\'Wwq\tn5\rAn[\x0b!<\\1u%D;E|C\x0cg@K>U$&$N0w0\\<\t-<nP_c~['
* Empty module name
* No module named 'kpP@#xV^:bu(DtgNKk%:P>q8m84L=\x0cn_\x0c Gz !WJ(1dwisyzWs&\x0cJsExS93K?Z\'Tj8v#vzc>|V>)\x0b^ |qH3B&>oVEqte|,~w!Jy2V(2-A6q|i+^J4%B|k{p,G]W{}yp&YJ\x0b7`M(!K1I\ng(:piG\x0c-6E`H}%E62rO7X\x0b?]?s ,D\x0b~+_L^l:K\nfs""n)HtC\t{gg) WrzJalHTOg=!t,ZSU(!bBKtZ-""L~X2h<!f8C*T`]N@yzJm 1nKyA7C~\x0bz4L,!01Cx&X$;Ig^\nof}\x0c9j|\r-X\';Tm-Nu8];pD2afmld_*>K#G6Q,w\n*H+sm0L\t;s`bojTTshsGjd%B}b~;wlpPi_ KIgUuW{=*WYZ05EEmcN +j25dZxuoF\'I++|2~\nI7_]@PrSQmP]vBFxkrTbQ,S\'b?\'\x0b-\t;1 csk*Oo{M""!yJVd\'>%uphB$@&:G[~)+19i:jF""c\x0cDU5\nV53pu KEw`0,\tWeu\n):e <%;f9{Q2oya/<uf=/c?Uy,<Ji+pkb0T8c-RX<3LvfmZoup_@&#4yZbh,z[\\}/3k\x0cRmeN\x0b(V%vSqrw}gZ\\>tS}^`S['
* No module named ')qw6FR!ip}lJ^\\6(<h""$j|z[j\x0b^31r\rJB=s(z!^u3x4l=C|=M W,{;csbY}cQN~z\tJy'
* No module named '+$/OVrX,@?]}uR/%lH\x0b\nOnw]\rYkIKzF}8T\x0b5pgw^Q]}4 s}JlEhGiU(x\rz^ulND1jW\\D7lRAr[pCG<oZ\\;+uvErnMBJ1M^jgqCTK;lk(|cOz+Svz=%7%H>rL'",0,0,237,1.0,991,991,15.95,4.71
torch.set_flush_denormal,"* set_flush_denormal() takes no keyword arguments
* set_flush_denormal() takes exactly one argument (0 given)",0,0,2,1.0,766,766,13.91,2.1
torch.set_grad_enabled,"* enabled must be a bool (got numpy.ndarray)
* __init__() missing 1 required positional argument: 'mode'",0,0,2,1.0,776,774,16.48,2.19
torch.set_printoptions,N/A - no exception,0,0,0,0.0,982,0,15.3,N/A
torch.set_rng_state,"* expected a torch.ByteTensor, but got numpy.ndarray
* set_rng_state() missing 1 required positional argument: 'new_state'",0,0,2,1.0,942,942,14.97,3.38
torch.sigmoid,"* ""sigmoid_cpu"" not implemented for 'Short'
* sigmoid(): argument 'input' must be Tensor, not str
* expected dtype Long but got dtype Short
* sigmoid() missing 1 required positional arguments: ""input""
* result type Byte can't be cast to the desired output type Bool",13,0,5,0.03,992,25,220.2,0.01
torch.sign,"* expected dtype Long but got dtype Short
* result type Half can't be cast to the desired output type Long
* sign(): argument 'input' must be Tensor, not str
* sign() missing 1 required positional arguments: ""input""",11,0,4,0.45,996,450,134.16,0.67
torch.sin,"* sin_vml_cpu not implemented for 'Long'
* expected dtype Long but got dtype Int
* result type Double can't be cast to the desired output type Long
* sin() missing 1 required positional arguments: ""input""
* sin(): argument 'out' must be Tensor, not str",29,0,5,0.02,984,16,380.81,0.01
torch.sinh,"* ""sinh_cpu"" not implemented for 'Long'
* sinh(): argument 'input' must be Tensor, not str
* expected dtype Double but got dtype Float
* sinh() missing 1 required positional arguments: ""input""
* expected dtype Char but got dtype Bool",15,0,5,0.01,988,12,233.54,0.0
torch.slogdet,"* A must be batches of square matrices, but they are 13 by 10 matrices
* Expected a floating point tensor as input
* slogdet() missing 1 required positional arguments: ""input""
* ""lu_cpu"" not implemented for 'Half'
* slogdet(): argument 'input' must be Tensor, not str",28,0,5,0.26,985,256,357.24,0.23
torch.solve,"* solve_cpu: For batch 0: Argument 4 has illegal value
* ""solve_cpu"" not implemented for 'Int'
* expected scalar type Double but found Char
* A must be batches of square matrices, but they are 13 by 2 matrices
* Incompatible matrix sizes for solve: each A matrix is 15 by 15 but each b matrix is 17 by 16",22,0,8,0.72,1000,719,287.78,2.37
torch.sort,"* Dimension out of range (expected to be in range of [-4, 3], but got 248)
* _th_sort not supported on CPUType for Half
* sort() received an invalid combination of arguments - got (input=Tensor, out=Tensor, dim=int, descending=bool, ), but expected one of:",2,0,3,0.99,1000,990,44.65,5.54
torch.sparse.addmm,"* matrices expected, got 2D, 4D tensors at /opt/conda/conda-bld/pytorch_1587428398394/work/aten/src/TH/generic/THTensorMath.cpp:36
* The expanded size of the tensor (1) must match the existing size (14) at non-singleton dimension 1.  Target sizes: [7, 1].  Tensor sizes: [1, 14]
* expand(torch.IntTensor{[12, 16, 20]}, size=[8, 4]): the number of sizes provided (2) must be greater or equal to the number of dimensions in the tensor (3)
* Dimension out of range (expected to be in range of [-1, 0], but got 1)
* dimension specified as 0 but tensor has no dimensions",0,0,8,1.0,1000,1000,35.05,5.92
torch.sparse.mm,"* size mismatch, m1: [9 x 9], m2: [6 x 12] at /opt/conda/conda-bld/pytorch_1587428398394/work/aten/src/TH/generic/THTensorMath.cpp:41
* matrices expected, got 1D, 4D tensors at /opt/conda/conda-bld/pytorch_1587428398394/work/aten/src/TH/generic/THTensorMath.cpp:36
* dimension specified as 0 but tensor has no dimensions
* mm() missing 2 required positional arguments: 'mat1' and 'mat2'
* Expected object of scalar type Long but got scalar type Char for argument #2 'mat1' in call to _th_addmm",0,0,7,1.0,1000,997,35.16,3.86
torch.sparse.sum,"* _sparse_sum() received an invalid combination of arguments - got (Tensor, numpy.ndarray), but expected one of:
* _sparse_sum(): argument 'input' (position 1) must be Tensor, not str
* Could not run 'aten::coalesce' with arguments from the 'CPUTensorId' backend. 'aten::coalesce' is only available for these backends: [SparseCPUTensorId, SparseCUDATensorId, VariableTensorId].
* sum() missing 1 required positional argument: 'input'",0,0,4,1.0,991,991,23.76,7.21
torch.sparse_coo_tensor,"* sparse_coo_tensor(): argument 'size' must be tuple of ints, not numpy.ndarray
* sparse_coo_tensor() received an invalid combination of arguments - got (), but expected one of:",0,0,2,1.0,1000,1000,21.92,4.21
torch.split,"* must be str or None, not numpy.ndarray
* split() missing 2 required positional arguments: 'tensor' and 'split_size_or_sections'
* split_with_sizes(): argument 'split_sizes' (position 1) must be tuple of ints, not numpy.ndarray",0,0,3,1.0,1000,1000,18.75,4.08
torch.sqrt,"* sqrt_vml_cpu not implemented for 'Short'
* result type Float can't be cast to the desired output type Char
* expected dtype Float but got dtype Byte
* sqrt() missing 1 required positional arguments: ""input""
* sqrt(): argument 'input' must be Tensor, not str",1,0,5,0.01,981,14,93.77,0.0
torch.square,"* square(): argument 'input' must be Tensor, not str
* square() got an unexpected keyword argument 'out'
* square() missing 1 required positional arguments: ""input""",0,0,3,1.0,988,988,20.9,3.52
torch.squeeze,"* squeeze() received an invalid combination of arguments - got (input=Tensor, out=Tensor, dim=NoneType, ), but expected one of:",0,0,1,1.0,997,997,23.37,7.03
torch.stack,"* stack(): argument 'tensors' must be tuple of Tensors, not Tensor
* stack() missing 1 required positional arguments: ""tensors""",0,0,2,1.0,1000,1000,17.67,3.93
torch.std,"* std() received an invalid combination of arguments - got (input=str, unbiased=bool, ), but expected one of:
* _th_std not supported on CPUType for Half
* std only supports floating-point dtypes",0,0,3,0.05,992,51,78.51,0.01
torch.std2,"* std() received an invalid combination of arguments - got (input=Tensor, dim=numpy.ndarray, out=Tensor, unbiased=bool, keepdim=bool, ), but expected one of:",0,0,1,1.0,1000,1000,21.79,9.44
torch.std_mean,"* std_mean() received an invalid combination of arguments - got (input=str, unbiased=bool, ), but expected one of:
* std_mean only support floating-point dtypes",11,0,2,0.45,989,449,147.17,0.87
torch.std_mean2,"* std_mean() received an invalid combination of arguments - got (input=Tensor, dim=numpy.ndarray, keepdim=bool, unbiased=bool, ), but expected one of:",0,0,1,1.0,1000,1000,19.41,12.82
torch.stft,"* stft(torch.LongTensor[1, 13, 0, 4], n_fft=-18866, hop_length=70, win_length=-18866, window=torch.LongTensor{[]}, normalized=1, onesided=0): expected a 1D or 2D tensor of floating types
* stft(): argument 'n_fft' (position 2) must be int, not numpy.ndarray
* stft(): argument 'input' (position 1) must be Tensor, not str
* 
* ",0,0,107,1.0,1000,1000,23.97,4.2
torch.sum,"* sum() received an invalid combination of arguments - got (input=str, dtype=NoneType, ), but expected one of:
* ""sum_cpu"" not implemented for 'Half'",19,0,2,0.13,986,132,213.15,0.14
torch.sum2,"* sum() received an invalid combination of arguments - got (dim=numpy.ndarray, input=str, dtype=NoneType, keepdim=bool, ), but expected one of:",0,0,1,1.0,1000,1000,19.35,9.88
torch.svd,"* ""svd_cpu"" not implemented for 'Short'
* svd() missing 1 required positional arguments: ""input""
* svd(): argument 'out' must be tuple of Tensors, not Tensor",26,0,3,0.42,1000,425,332.57,0.53
torch.symeig,"* ""symeig_cpu"" not implemented for 'Char'
* symeig(): argument 'out' must be tuple of Tensors, not Tensor
* A must be batches of square matrices, but they are 13 by 18 matrices
* symeig() missing 1 required positional arguments: ""input""",36,0,4,0.27,986,264,443.36,0.28
torch.t,"* t() expects a tensor with <= 2 dimensions, but self is 4D
* t(): argument 'input' must be Tensor, not str
* t() missing 1 required positional arguments: ""input""",0,0,3,0.47,982,463,28.5,1.12
torch.tan,"* tan_vml_cpu not implemented for 'Short'
* tan(): argument 'out' must be Tensor, not str
* expected dtype Long but got dtype Short
* tan() missing 1 required positional arguments: ""input""
* result type Half can't be cast to the desired output type Bool",75,0,5,0.09,992,88,871.23,0.03
torch.tanh,"* tanh_vml_cpu not implemented for 'Half'
* result type Char can't be cast to the desired output type Bool
* expected dtype Double but got dtype Long
* tanh() missing 1 required positional arguments: ""input""
* tanh(): argument 'input' must be Tensor, not str",61,0,6,0.02,990,19,702.63,0.01
torch.tensor,"* tensor(): argument 'device' must be torch.device, not float
* cuda runtime error (35) : CUDA driver version is insufficient for CUDA runtime version at /opt/conda/conda-bld/pytorch_1587428398394/work/aten/src/THC/THCGeneral.cpp:47
* Only Tensors of floating point dtype can require gradients
* tensor() missing 1 required positional arguments: ""data""
* ",0,0,7,0.49,1000,489,25.46,1.24
torch.tensordot,"* tensordot(): argument 'other' (position 2) must be Tensor, not str
* 
* 
* 
* tensordot() missing 2 required positional arguments: 'a' and 'b'",0,82,107,0.92,1000,918,844.8,3.52
torch.topk,"* topk(): argument 'dim' must be int, not NoneType
* topk(): argument 'out' must be tuple of Tensors, not Tensor
* Dimension out of range (expected to be in range of [-1, 0], but got -31)
* topk() missing 2 required positional argument: ""input"", ""k""
* selected index k out of range",0,0,6,1.0,1000,1000,21.86,3.9
torch.transpose,"* transpose() received an invalid combination of arguments - got (input=Tensor, dim1=int, dim0=numpy.ndarray, ), but expected one of:
* Dimension out of range (expected to be in range of [-3, 2], but got 10)",0,0,2,1.0,1000,1000,21.64,10.35
torch.trapz,"* Dimension out of range (expected to be in range of [-1, 0], but got 9185170796541505714)
* slice() cannot be applied to a 0-dim tensor.
* trapz() received an invalid combination of arguments - got (y=Tensor, dim=int, x=str, ), but expected one of:
* The size of tensor a (4) must match the size of tensor b (12) at non-singleton dimension 3
* dimension specified as 0 but tensor has no dimensions",0,0,5,1.0,1000,1000,27.72,5.22
torch.trapz2,"* Dimension out of range (expected to be in range of [-2, 1], but got 28)
* trapz() received an invalid combination of arguments - got (), but expected one of:
* dimension specified as 218 but tensor has no dimensions
* Precision loss when unpacking double",1,0,4,0.99,1000,990,37.44,4.22
torch.triangular_solve,"* ""triangular_solve_cpu"" not implemented for 'Byte'
* Incompatible matrix sizes for triangular_solve: each A matrix is 20 by 20 but each b matrix is 10 by 7
* expected scalar type Double but found Char
* triangular_solve() missing 2 required positional argument: ""input"", ""A""
* triangular_solve(): argument 'input' must be Tensor, not str",25,0,7,0.68,1000,676,319.29,1.94
torch.tril,"* expected scalar type Char but found Byte
* dimension specified as -2 but tensor has no dimensions
* tril(): argument 'input' must be Tensor, not str
* tril() missing 1 required positional arguments: ""input""
* Dimension out of range (expected to be in range of [-1, 0], but got -2)",473,0,5,0.4,1000,395,4824.88,0.61
torch.tril_indices,"* tril_indices(): argument 'row' must be int, not numpy.ndarray
* tril_indices() missing 2 required positional argument: ""row"", ""col""",0,0,2,1.0,1000,1000,22.06,3.8
torch.triu,"* expected scalar type Char but found Long
* dimension specified as -2 but tensor has no dimensions
* triu(): argument 'input' must be Tensor, not str
* triu() missing 1 required positional arguments: ""input""
* Dimension out of range (expected to be in range of [-1, 0], but got -2)",349,0,5,0.54,1000,539,3570.88,1.05
torch.triu_indices,"* triu_indices(): argument 'row' must be int, not numpy.ndarray
* triu_indices() missing 2 required positional argument: ""row"", ""col""",0,0,2,1.0,1000,1000,21.76,3.55
torch.true_divide,"* true_divide() received an invalid combination of arguments - got (dividend=Tensor, divisor=Tensor, ), but expected one of:",0,0,1,1.0,1000,1000,18.77,8.37
